case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_040,3,3,4,capls,1.0,0,0.279,0.578,True,153005,1506270,1506270,0,2417508,0.46503299250897434,994128,40,253454,,1.6565079572562988
case_040,3,3,4,capls,2.0,0,0.099,0.677,True,110202,0,0,0,911238,0.0,0,4,253454,,2.2999038129979494
case_040,1,1,4,capls,0.03,0,0.685,1.089,True,181228,2822642,2822642,0,3733880,,,147,253454,,1.398536649965789
case_040,1,1,4,capls,0.06,0,0.664,1.074,True,188078,3028024,3028024,0,3939262,,,151,253454,,1.347600463637427
case_040,1,1,4,capls,0.12,0,0.761,1.082,True,184378,2964064,2964064,0,3875302,,,158,253454,,1.3746433956328845
case_040,1,1,4,capls,0.25,0,0.554,1.294,True,196716,2978422,2978422,0,3889660,,,174,253454,,1.2884259541674292
case_040,1,1,4,capls,0.5,0,0.288,0.817,True,181189,1556318,1556318,0,2467556,,,40,253454,,1.3988376777839715
case_040,1,1,4,capls,1.0,0,0.276,0.817,True,181189,1556318,1556318,0,2467556,,,40,253454,,1.3988376777839715
case_040,1,1,4,capls,2.0,0,0.104,1.601,True,110202,0,0,0,911238,,,4,253454,,2.2999038129979494
case_050,3,3,4,capls,0.03,0,0.923,1.454,True,75876,2363582,2363582,0,2682958,0.3877655027290064,660436,160,149690,,1.9728240813959619
case_050,3,3,4,capls,0.06,0,0.472,1.14,True,79801,2227024,2227024,0,2546400,0.3228003902634278,516132,178,149690,,1.8757910301875915
case_050,3,3,4,capls,0.12,0,0.452,1.14,True,79801,2227024,2227024,0,2546400,0.3228003902634278,516132,178,149690,,1.8757910301875915
case_050,3,3,4,capls,0.25,0,0.539,0.757,True,77818,571906,571906,0,891282,0.3566479837008814,258726,23,149690,,1.9235909429694928
case_050,3,3,4,capls,0.5,0,0.637,0.757,True,77818,571906,571906,0,891282,0.3566479837008814,258726,23,149690,,1.9235909429694928
case_050,3,3,4,capls,1.0,0,0.178,0.94,True,116748,243800,243800,0,563176,0.10859806332880412,50512,10,149690,,1.2821632918765205
case_050,3,3,4,capls,2.0,0,0.2,1.035,True,123180,101710,101710,0,421086,0.09080123592433832,35206,7,149690,,1.215213508686475
case_050,2,2,4,capls,0.03,0,1.01,1.413,True,80643,1738106,1738106,0,2057482,,,152,149690,,1.8562057463140011
case_050,2,2,4,capls,0.06,0,1.044,1.143,True,77399,1682602,1682602,0,2001978,,,166,149690,,1.9340043153012312
case_050,2,2,4,capls,0.12,0,1.025,1.143,True,77399,1682602,1682602,0,2001978,,,166,149690,,1.9340043153012312
case_050,2,2,4,capls,0.25,0,0.555,1.046,True,77852,571906,571906,0,891282,,,23,149690,,1.9227508606073063
case_050,2,2,4,capls,0.5,0,0.634,1.046,True,77852,571906,571906,0,891282,,,23,149690,,1.9227508606073063
case_050,2,2,4,capls,1.0,0,0.18,0.94,True,116748,243800,243800,0,563176,,,10,149690,,1.2821632918765205
case_050,2,2,4,capls,2.0,0,0.196,0.953,True,123180,101710,101710,0,421086,,,7,149690,,1.215213508686475
case_003,2,2,4,capls,0.03,0,2.618,5.255,True,322905,5955534,5955534,0,7239798,,,234,602212,,1.864981960638578
case_003,2,2,4,capls,0.06,0,3.042,5.517,True,342932,5802318,5802318,0,7086582,,,158,602212,,1.7560682584302427
case_003,2,2,4,capls,0.12,0,0.878,3.426,True,202683,3646612,3646612,0,4930876,,,69,602212,,2.971201334103008
case_003,2,2,4,capls,0.25,0,0.933,3.426,True,202683,3646612,3646612,0,4930876,,,69,602212,,2.971201334103008
case_003,2,2,4,capls,0.5,0,0.785,3.426,True,202683,3646612,3646612,0,4930876,,,69,602212,,2.971201334103008
case_003,2,2,4,capls,1.0,0,0.565,3.1,True,559164,890194,890194,0,2174458,,,11,602212,,1.0769863582061792
case_003,2,2,4,capls,2.0,0,0.538,4.006,True,559551,350470,350470,0,1634734,,,7,602212,,1.0762414864775507
case_071,1,1,4,capls,0.03,0,0.249,0.158,True,18314,337368,337368,0,458814,,,21,18919,,1.0330348367369226
case_071,1,1,4,capls,0.06,0,0.222,0.158,True,21934,329006,329006,0,450452,,,18,18919,,0.8625421719704568
case_071,1,1,4,capls,0.12,0,0.216,0.178,True,21925,432170,432170,0,553616,,,25,18919,,0.8628962371721779
case_071,1,1,4,capls,0.25,0,0.21,0.183,True,20428,412900,412900,0,534346,,,30,18919,,0.9261308008615625
case_071,1,1,4,capls,0.5,0,0.204,0.183,True,20428,412900,412900,0,534346,,,30,18919,,0.9261308008615625
case_071,1,1,4,capls,1.0,0,0.206,0.183,True,20428,412900,412900,0,534346,,,30,18919,,0.9261308008615625
case_071,1,1,4,capls,2.0,0,0.079,0.155,True,13512,220566,220566,0,342012,,,11,18919,,1.4001628182356425
case_003,3,3,4,capls,0.03,0,2.656,5.737,True,285005,7405270,7405270,0,8689534,0.3890135636909877,2181038,263,602212,,2.1129874914475186
case_003,3,3,4,capls,0.06,0,2.379,5.821,True,301344,7434832,7434832,0,8719096,0.4122585990568232,2321678,206,602212,,1.9984204098969949
case_003,3,3,4,capls,0.12,0,0.933,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344
case_003,3,3,4,capls,0.25,0,0.879,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344
case_003,3,3,4,capls,0.5,0,0.921,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344
case_003,3,3,4,capls,1.0,0,0.585,3.181,True,559120,890194,890194,0,2174458,0.14713874713015293,287628,11,602212,,1.077071111747031
case_003,3,3,4,capls,2.0,0,0.54,3.996,True,559551,350470,350470,0,1634734,0.09103736456200472,143878,7,602212,,1.0762414864775507
case_071,2,2,4,capls,0.03,0,0.259,0.11,True,13311,207692,207692,0,329138,,,21,18919,,1.421305687025768
case_071,2,2,4,capls,0.06,0,0.223,0.12,True,16499,202760,202760,0,324206,,,18,18919,,1.1466755560943087
case_071,2,2,4,capls,0.12,0,0.21,0.124,True,15484,222828,222828,0,344274,,,25,18919,,1.221841901317489
