eval_problem,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path,proxy_fallback,case,problem,num_cores,mono_fix
1,capls,c0,0,0.139,2.356,True,39588,0,0.0,0.0,1741140.0,,,4,151795,,3.834369000707285,"{""block_cap"": 0.35}",True,results\plans\case_081_p1_n4_capls_best.json,False,case_081,1,4,False
1,capls,c0,0,0.315,1.203,True,30943,0,0.0,0.0,1741140.0,,,5,151795,,4.905632937982743,"{""block_cap"": 0.35}",True,results\plans\case_081_p1_n5_capls_best.json,False,case_081,1,5,False
2,capls,c0,0,0.078,0.849,True,76860,0,0.0,0.0,1741140.0,,,2,151795,,1.9749544626593807,"{""block_cap"": 0.35}",True,results\plans\case_081_p2_n2_capls_best.json,False,case_081,2,2,False
2,capls,c0,0,0.101,0.795,True,51943,0,0.0,0.0,1741140.0,,,3,151795,,2.9223379473653814,"{""block_cap"": 0.35}",True,results\plans\case_081_p2_n3_capls_best.json,False,case_081,2,3,False
2,capls,c0,0,0.135,0.758,True,39588,0,0.0,0.0,1741140.0,,,4,151795,,3.834369000707285,"{""block_cap"": 0.35}",True,results\plans\case_081_p2_n4_capls_best.json,False,case_081,2,4,False
2,capls,c0,0,0.173,0.752,True,30943,0,0.0,0.0,1741140.0,,,5,151795,,4.905632937982743,"{""block_cap"": 0.35}",True,results\plans\case_081_p2_n5_capls_best.json,False,case_081,2,5,False
3,capls,c0,0,0.081,1.748,True,76860,0,0.0,0.0,1741140.0,0.0,0.0,2,151795,,1.9749544626593807,"{""block_cap"": 0.35}",True,results\plans\case_081_p3_n2_capls_best.json,False,case_081,3,2,False
3,capls,c0,0,0.112,1.443,True,51943,0,0.0,0.0,1741140.0,0.0,0.0,3,151795,,2.9223379473653814,"{""block_cap"": 0.35}",True,results\plans\case_081_p3_n3_capls_best.json,False,case_081,3,3,False
3,capls,c0,0,0.134,0.74,True,39588,0,0.0,0.0,1741140.0,0.0,0.0,4,151795,,3.834369000707285,"{""block_cap"": 0.35}",True,results\plans\case_081_p3_n4_capls_best.json,False,case_081,3,4,False
3,capls,c0,0,0.176,0.724,True,30943,0,0.0,0.0,1741140.0,0.0,0.0,5,151795,,4.905632937982743,"{""block_cap"": 0.35}",True,results\plans\case_081_p3_n5_capls_best.json,False,case_081,3,5,False
1,capls,sa1,0,1.324,1.318,True,509781,3016088,3016088.0,0.0,3608094.0,,,51,721041,,1.4144132480418061,"{""anneal"": true}",True,results\plans\case_082_p1_n2_capls_best.json,False,case_082,1,2,False
1,capls,c2,0,0.307,2.51,True,268232,1738500,1738500.0,0.0,2330506.0,,,30,721041,,2.688124459423186,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_082_p1_n3_capls_best.json,False,case_082,1,3,False
1,capls,c12,0,0.441,1.212,True,259204,2444580,2444580.0,0.0,3036586.0,,,36,721041,,2.7817510532244873,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_082_p1_n4_capls_best.json,False,case_082,1,4,False
1,capls,sa2,0,1.159,1.155,True,228060,2719172,2719172.0,0.0,3311178.0,,,51,721041,,3.161628518810839,"{""anneal"": true}",True,results\plans\case_082_p1_n5_capls_best.json,False,case_082,1,5,False
2,capls,s2,2,0.449,1.455,True,331837,832902,832902.0,0.0,1424908.0,,,4113,721041,,2.172877045055253,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p2_n2_capls_best.json,False,case_082,2,2,False
2,capls,c14,0,0.562,1.007,True,227528,1428236,1428236.0,0.0,2020242.0,,,4113,721041,,3.1690209556626,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p2_n3_capls_best.json,False,case_082,2,3,False
2,capls,s7,7,1.0,0.848,True,215554,2106514,2106514.0,0.0,2698520.0,,,4113,721041,,3.3450597066164396,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p2_n4_capls_best.json,False,case_082,2,4,False
2,capls,s2,2,0.768,0.852,True,198621,2932248,2932248.0,0.0,3524254.0,,,4113,721041,,3.630235473590406,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p2_n5_capls_best.json,False,case_082,2,5,False
3,capls,s2,2,0.416,1.409,True,331832,832902,832902.0,0.0,1424908.0,0.2023911858628497,221318.0,4113,721041,,2.172909785674679,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p3_n2_capls_best.json,False,case_082,3,2,False
3,capls,c14,0,0.588,1.889,True,227521,1428236,1428236.0,0.0,2020242.0,0.2837244164390277,398218.0,4113,721041,,3.1691184549997584,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p3_n3_capls_best.json,False,case_082,3,3,False
3,capls,s7,7,0.601,1.416,True,215536,2106514,2106514.0,0.0,2698520.0,0.5076128359097062,969106.0,4113,721041,,3.3453390616880707,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p3_n4_capls_best.json,False,case_082,3,4,False
3,capls,s2,2,0.813,1.546,True,197346,2932248,2932248.0,0.0,3524254.0,0.5189049298370749,1252760.0,4113,721041,,3.6536894591225564,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_082_p3_n5_capls_best.json,False,case_082,3,5,False
1,capls,sa3,0,0.94,0.935,True,542602,21362560,17494432.0,3868128.0,22800864.0,,,28,1057993,,1.9498509036089067,"{""anneal"": true}",True,results\plans\case_083_p1_n2_capls_best.json,False,case_083,1,2,False
1,capls,sa3,0,2.281,2.276,True,404888,11005760,2698432.0,8307328.0,12444064.0,,,10,1057993,,2.613051016577424,"{""anneal"": true}",True,results\plans\case_083_p1_n3_capls_best.json,False,case_083,1,3,False
1,capls,sa1,0,1.875,1.854,True,395632,12578112,3049248.0,9528864.0,14016416.0,,,6,1057993,,2.674184595785983,"{""anneal"": true}",True,results\plans\case_083_p1_n4_capls_best.json,False,case_083,1,4,False
1,capls,sa2,0,1.274,1.269,True,344254,10720768,4311424.0,6409344.0,12159072.0,,,8,1057993,,3.0732918136027467,"{""anneal"": true}",True,results\plans\case_083_p1_n5_capls_best.json,False,case_083,1,5,False
2,capls,c14,0,0.263,1.527,True,419453,930400,930400.0,0.0,2368704.0,,,3844,1057993,,2.5223159686544143,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p2_n2_capls_best.json,False,case_083,2,2,False
2,capls,c14,0,0.261,0.896,True,288815,1860800,1860800.0,0.0,3299104.0,,,3844,1057993,,3.663220400602462,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p2_n3_capls_best.json,False,case_083,2,3,False
2,capls,c14,0,0.297,1.012,True,210763,2791200,2791200.0,0.0,4229504.0,,,3844,1057993,,5.019823213751939,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p2_n4_capls_best.json,False,case_083,2,4,False
2,capls,c14,0,0.35,1.596,True,184990,3721600,3721600.0,0.0,5159904.0,,,3844,1057993,,5.719190226498729,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p2_n5_capls_best.json,False,case_083,2,5,False
3,capls,c14,0,0.26,1.802,True,419453,930400,930400.0,0.0,2368704.0,0.4398208395121508,930112.0,3844,1057993,,2.5223159686544143,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p3_n2_capls_best.json,False,case_083,3,2,False
3,capls,c14,0,0.246,0.766,True,288815,1860800,1860800.0,0.0,3299104.0,0.3054402538855203,930112.0,3844,1057993,,3.663220400602462,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p3_n3_capls_best.json,False,case_083,3,3,False
3,capls,c14,0,0.327,0.812,True,210763,2791200,2791200.0,0.0,4229504.0,0.7018738529894717,2790336.0,3844,1057993,,5.019823213751939,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p3_n4_capls_best.json,False,case_083,3,4,False
3,capls,c14,0,0.34,1.422,True,184990,3721600,3721600.0,0.0,5159904.0,0.1895884835399938,930112.0,3844,1057993,,5.719190226498729,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_083_p3_n5_capls_best.json,False,case_083,3,5,False
1,capls,sa2,0,28.064,28.038,True,1252724,4967424,4967424.0,0.0,18203754.0,,,3,2507412,,2.0015677834862267,"{""anneal"": true}",True,results\plans\case_084_p1_n2_capls_best.json,False,case_084,1,2,False
1,capls,sa1,0,24.721,24.657,True,836168,3308544,3308544.0,0.0,16544874.0,,,4,2507412,,2.9986940423455573,"{""anneal"": true}",True,results\plans\case_084_p1_n3_capls_best.json,False,case_084,1,3,False
1,capls,c0,0,0.178,18.116,True,629028,0,0.0,0.0,13236330.0,,,4,2507412,,3.986169137144928,"{""block_cap"": 0.35}",True,results\plans\case_084_p1_n4_capls_best.json,False,case_084,1,4,False
1,capls,c0,0,0.456,13.589,True,503472,0,0.0,0.0,13236330.0,,,5,2507412,,4.98024120507198,"{""block_cap"": 0.35}",True,results\plans\case_084_p1_n5_capls_best.json,False,case_084,1,5,False
2,capls,c0,0,0.181,4.354,True,1255052,0,0.0,0.0,13236330.0,,,2,2507412,,1.9978550689533183,"{""block_cap"": 0.35}",True,results\plans\case_084_p2_n2_capls_best.json,False,case_084,2,2,False
2,capls,c0,0,0.238,4.859,True,836220,0,0.0,0.0,13236330.0,,,3,2507412,,2.998507569778288,"{""block_cap"": 0.35}",True,results\plans\case_084_p2_n3_capls_best.json,False,case_084,2,3,False
2,capls,c0,0,0.273,4.163,True,629028,0,0.0,0.0,13236330.0,,,4,2507412,,3.986169137144928,"{""block_cap"": 0.35}",True,results\plans\case_084_p2_n4_capls_best.json,False,case_084,2,4,False
2,capls,c0,0,0.359,4.019,True,503472,0,0.0,0.0,13236330.0,,,5,2507412,,4.98024120507198,"{""block_cap"": 0.35}",True,results\plans\case_084_p2_n5_capls_best.json,False,case_084,2,5,False
3,capls,c0,0,0.693,6.15,True,1255052,0,0.0,0.0,13236330.0,0.0,0.0,2,2507412,,1.9978550689533183,"{""block_cap"": 0.35}",True,results\plans\case_084_p3_n2_capls_best.json,False,case_084,3,2,False
3,capls,c0,0,0.246,4.509,True,836220,0,0.0,0.0,13236330.0,0.0,0.0,3,2507412,,2.998507569778288,"{""block_cap"": 0.35}",True,results\plans\case_084_p3_n3_capls_best.json,False,case_084,3,3,False
3,capls,c0,0,0.296,4.723,True,629028,0,0.0,0.0,13236330.0,0.0,0.0,4,2507412,,3.986169137144928,"{""block_cap"": 0.35}",True,results\plans\case_084_p3_n4_capls_best.json,False,case_084,3,4,False
3,capls,c0,0,0.338,4.244,True,503472,0,0.0,0.0,13236330.0,0.0,0.0,5,2507412,,4.98024120507198,"{""block_cap"": 0.35}",True,results\plans\case_084_p3_n5_capls_best.json,False,case_084,3,5,False
1,capls,mono_embed_n1,0,138.003,137.935,True,3187899,0,0.0,0.0,1689734.0,,,1,3187899,,1.0,"{""anneal"": true}",True,results/final_plans_mono/p1/n2/case_085_multicore_res.json,False,case_085,1,2,True
1,capls,sa3,0,11.766,11.738,True,1589859,14939962,14939962.0,0.0,16629696.0,,,234,3187899,,2.0051457393391487,"{""anneal"": true}",True,results\plans\case_085_p1_n3_capls_best.json,False,case_085,1,3,False
1,capls,c2,0,2.179,10.239,True,951743,8039738,8039738.0,0.0,9729472.0,,,112,3187899,,3.3495376377866712,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_085_p1_n4_capls_best.json,False,case_085,1,4,False
1,capls,mono_embed_n4,0,10.152,10.06,True,951743,8039738,8039738.0,0.0,9729472.0,,,112,3187899,,3.3495376377866712,"{""anneal"": true}",True,results/final_plans_mono/p1/n5/case_085_multicore_res.json,False,case_085,1,5,True
2,capls,c17,0,3.394,8.877,True,1503897,3911858,3452806.0,459052.0,5601592.0,,,19737,3187899,,2.1197588664649243,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_085_p2_n2_capls_best.json,False,case_085,2,2,False
2,capls,c1,0,0.987,9.076,True,1272448,5532684,5532684.0,0.0,7222418.0,,,84,3187899,,2.5053275261543106,"{""block_cap"": 0.15}",True,results\plans\case_085_p2_n3_capls_best.json,False,case_085,2,3,False
2,capls,c14,0,4.398,7.355,True,816364,8300178,8300178.0,0.0,9989912.0,,,19737,3187899,,3.904997035636064,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_085_p2_n4_capls_best.json,False,case_085,2,4,False
2,capls,mono_embed_n4,9,3.477,8.421,True,816364,8300178,8300178.0,0.0,9989912.0,,,19737,3187899,,3.904997035636064,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p2/n5/case_085_multicore_res.json,False,case_085,2,5,True
3,capls,c17,0,2.971,9.059,True,1503897,3911858,3452806.0,459052.0,5601592.0,0.1587038928889677,622636.0,19737,3187899,,2.1197588664649243,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_085_p3_n2_capls_best.json,False,case_085,3,2,False
3,capls,c1,0,0.935,8.887,True,1272443,5532684,5532684.0,0.0,7222418.0,0.3022674285162054,1451276.0,84,3187899,,2.505337370711301,"{""block_cap"": 0.15}",True,results\plans\case_085_p3_n3_capls_best.json,False,case_085,3,3,False
3,capls,c14,0,3.574,7.414,True,816273,8300178,8300178.0,0.0,9989912.0,0.5001056445211081,3351568.0,19737,3187899,,3.905432373727907,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_085_p3_n4_capls_best.json,False,case_085,3,4,False
3,capls,mono_embed_n4,9,3.993,8.114,True,816273,8300178,8300178.0,0.0,9989912.0,0.5001056445211081,3351568.0,19737,3187899,,3.905432373727907,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p3/n5/case_085_multicore_res.json,False,case_085,3,5,True
1,capls,sa1,0,1.502,1.494,True,88853,1839442,1839442.0,0.0,2177464.0,,,64,118403,,1.3325717758545013,"{""anneal"": true}",True,results\plans\case_086_p1_n2_capls_best.json,False,case_086,1,2,False
1,capls,sa1,0,2.072,2.063,True,61208,1346240,1346240.0,0.0,1684262.0,,,29,118403,,1.9344366749444517,"{""anneal"": true}",True,results\plans\case_086_p1_n3_capls_best.json,False,case_086,1,3,False
1,capls,mono_embed_n3,0,1.977,1.967,True,61208,1346240,1346240.0,0.0,1684262.0,,,29,118403,,1.9344366749444517,"{""anneal"": true}",True,results/final_plans_mono/p1/n4/case_086_multicore_res.json,False,case_086,1,4,True
1,capls,mono_embed_n3,0,1.776,1.769,True,61208,1346240,1346240.0,0.0,1684262.0,,,29,118403,,1.9344366749444517,"{""anneal"": true}",True,results/final_plans_mono/p1/n5/case_086_multicore_res.json,False,case_086,1,5,True
2,capls,c14,0,0.654,1.137,True,63004,518694,518694.0,0.0,856716.0,,,5274,118403,,1.8792933781982097,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_086_p2_n2_capls_best.json,False,case_086,2,2,False
2,capls,c14,0,0.74,1.078,True,47791,919116,919116.0,0.0,1257138.0,,,5274,118403,,2.477516687242368,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_086_p2_n3_capls_best.json,False,case_086,2,3,False
2,capls,mono_embed_n3,6,0.909,1.049,True,47791,919116,919116.0,0.0,1257138.0,,,5274,118403,,2.477516687242368,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p2/n4/case_086_multicore_res.json,False,case_086,2,4,True
2,capls,s2,2,0.994,1.673,True,44221,951288,951288.0,0.0,1289310.0,,,5274,118403,,2.6775287759209427,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_086_p2_n5_capls_best.json,False,case_086,2,5,False
3,capls,c14,0,0.7,1.119,True,62938,518694,518694.0,0.0,856716.0,0.1946616162558543,125190.0,5274,118403,,1.881264101178938,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_086_p3_n2_capls_best.json,False,case_086,3,2,False
3,capls,c14,0,0.905,1.032,True,47288,919116,919116.0,0.0,1257138.0,0.2189183274385638,186060.0,5274,118403,,2.503869903569616,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_086_p3_n3_capls_best.json,False,case_086,3,3,False
3,capls,c14,0,1.045,1.031,True,38643,1363698,1363698.0,0.0,1701720.0,0.3823131747552367,450160.0,5274,118403,,3.0640219444660093,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_086_p3_n4_capls_best.json,False,case_086,3,4,False
3,capls,mono_embed_n4,3,0.984,1.054,True,38643,1363698,1363698.0,0.0,1701720.0,0.3823131747552367,450160.0,5274,118403,,3.0640219444660093,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p3/n5/case_086_multicore_res.json,False,case_086,3,5,True
1,capls,c3,0,1.105,675.156,True,1993185,8248320,2004480.0,6243840.0,14167418.0,,,2,3974071,,1.9938294739324247,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_087_p1_n2_capls_best.json,False,case_087,1,2,False
1,capls,c0,0,1.172,36.405,True,1558840,18738296,11125880.0,7612416.0,24657394.0,,,74,3974071,,2.549377100921198,"{""block_cap"": 0.35}",True,results\plans\case_087_p1_n3_capls_best.json,False,case_087,1,3,False
1,capls,c2,0,2.874,35.417,True,1170353,22068622,15778702.0,6289920.0,27987720.0,,,99,3974071,,3.395617390650513,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_087_p1_n4_capls_best.json,False,case_087,1,4,False
1,capls,sa3,0,29.094,29.042,True,996818,24214732,19076812.0,5137920.0,30133830.0,,,123,3974071,,3.9867568603295687,"{""anneal"": true}",True,results\plans\case_087_p1_n5_capls_best.json,False,case_087,1,5,False
2,capls,c3,0,1.724,12.491,True,1993185,8248320,2004480.0,6243840.0,14167418.0,,,2,3974071,,1.9938294739324247,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_087_p2_n2_capls_best.json,False,case_087,2,2,False
2,capls,c6,0,0.899,8.507,True,1459150,6727680,1520640.0,5207040.0,12646778.0,,,3,3974071,,2.7235520679847856,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_087_p2_n3_capls_best.json,False,case_087,2,3,False
2,capls,c2,0,2.932,11.812,True,1165299,21489164,15148380.0,6340784.0,27408262.0,,,99,3974071,,3.410344469530996,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_087_p2_n4_capls_best.json,False,case_087,2,4,False
2,capls,c6,0,2.938,9.743,True,955722,24751754,19640106.0,5111648.0,30670852.0,,,121,3974071,,4.158187213436543,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_087_p2_n5_capls_best.json,False,case_087,2,5,False
3,capls,c3,0,1.05,12.065,True,1991129,8248320,2004480.0,6243840.0,14167418.0,0.1899535004013551,2691072.0,2,3974071,,1.9958882623878211,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_087_p3_n2_capls_best.json,False,case_087,3,2,False
3,capls,c6,0,1.47,9.23,True,1456602,6727680,1520640.0,5207040.0,12646778.0,0.2331990444051744,2949120.0,3,3974071,,2.7283163142711597,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_087_p3_n3_capls_best.json,False,case_087,3,3,False
3,capls,c2,0,2.91,11.326,True,1158171,21489164,15148380.0,6340784.0,27408262.0,0.4787999258526741,11912636.0,99,3974071,,3.43133354228348,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_087_p3_n4_capls_best.json,False,case_087,3,4,False
3,capls,c6,0,2.338,9.248,True,932498,24751754,19640106.0,5111648.0,30670852.0,0.4942123662366711,13452598.0,121,3974071,,4.261747478278774,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_087_p3_n5_capls_best.json,False,case_087,3,5,False
1,capls,c12,0,0.189,0.693,True,168809,2064350,2064350.0,0.0,3894148.0,,,26,243623,,1.4431872708208686,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_088_p1_n2_capls_best.json,False,case_088,1,2,False
1,capls,sa3,0,0.853,0.849,True,121225,1807084,1807084.0,0.0,3636882.0,,,38,243623,,2.009676221901423,"{""anneal"": true}",True,results\plans\case_088_p1_n3_capls_best.json,False,case_088,1,3,False
1,capls,mono_embed_n3,0,0.945,0.941,True,121225,1807084,1807084.0,0.0,3636882.0,,,38,243623,,2.009676221901423,"{""anneal"": true}",True,results/final_plans_mono/p1/n4/case_088_multicore_res.json,False,case_088,1,4,True
1,capls,mono_embed_n3,0,1.443,1.438,True,121225,1807084,1807084.0,0.0,3636882.0,,,38,243623,,2.009676221901423,"{""anneal"": true}",True,results/final_plans_mono/p1/n5/case_088_multicore_res.json,False,case_088,1,5,True
2,capls,c14,0,0.867,0.611,True,130634,1049798,1049798.0,0.0,2879596.0,,,3309,243623,,1.864927966685549,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_088_p2_n2_capls_best.json,False,case_088,2,2,False
2,capls,s3,3,0.447,0.665,True,99762,1449996,1449996.0,0.0,3279794.0,,,3309,243623,,2.442042060103045,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_088_p2_n3_capls_best.json,False,case_088,2,3,False
2,capls,mono_embed_n3,15,0.651,0.629,True,99762,1449996,1449996.0,0.0,3279794.0,,,3309,243623,,2.442042060103045,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p2/n4/case_088_multicore_res.json,False,case_088,2,4,True
2,capls,mono_embed_n3,0,1.0,0.988,True,99762,1449996,1449996.0,0.0,3279794.0,,,3309,243623,,2.442042060103045,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p2/n5/case_088_multicore_res.json,False,case_088,2,5,True
3,capls,c14,0,0.39,0.727,True,130606,1049798,1049798.0,0.0,2879596.0,0.2474978342348671,665094.0,3309,243623,,1.8653277797344685,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_088_p3_n2_capls_best.json,False,case_088,3,2,False
3,capls,s3,3,0.492,0.682,True,98649,1449996,1449996.0,0.0,3279794.0,0.1465355757702538,432908.0,3309,243623,,2.4695942178836074,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_088_p3_n3_capls_best.json,False,case_088,3,3,False
3,capls,c14,0,0.519,0.687,True,88285,2268882,2268882.0,0.0,4098680.0,0.2035174619781704,746962.0,3309,243623,,2.759506144871722,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_088_p3_n4_capls_best.json,False,case_088,3,4,False
3,capls,mono_embed_n4,6,1.037,1.542,True,88285,2268882,2268882.0,0.0,4098680.0,0.2035174619781704,746962.0,3309,243623,,2.759506144871722,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results/final_plans_mono/p3/n5/case_088_multicore_res.json,False,case_088,3,5,True
1,capls,sa1,0,5.04,5.011,True,346763,556160,556160.0,0.0,1122560.0,,,3,693092,,1.9987484247165932,"{""anneal"": true}",True,results\plans\case_089_p1_n2_capls_best.json,False,case_089,1,2,False
1,capls,sa1,0,3.549,3.52,True,242914,683776,683776.0,0.0,1250176.0,,,4,693092,,2.853240241402307,"{""anneal"": true}",True,results\plans\case_089_p1_n3_capls_best.json,False,case_089,1,3,False
