case,problem,num_cores,label,feasible,makespan,added_copy_bytes,speedup,cached,is_champion,error
case_038,3,3,c1,True,462821,8088576,2.9483,True,False,
case_038,3,3,c10,True,691902,5584896,1.9722,True,False,
case_038,3,3,c11,True,461568,5709312,2.9563,True,False,
case_038,3,3,c12,True,460965,5988864,2.9602,True,False,
case_038,3,3,c13,True,460965,5988864,2.9602,True,False,
case_038,3,3,c14,True,552490,13292032,2.4698,True,False,
case_038,3,3,c15,True,552026,13292032,2.4719,True,False,
case_038,3,3,c16,True,552672,13292032,2.469,True,False,
case_038,3,3,c17,True,534304,15115776,2.5539,True,False,
case_038,3,3,c2,True,460965,5988864,2.9602,True,False,
case_038,3,3,c3,True,470148,4573184,2.9024,True,False,
case_038,3,3,c4,True,464679,3474432,2.9366,True,False,
case_038,3,3,c5,True,470493,3552768,2.9003,True,False,
case_038,3,3,c6,True,461568,5709312,2.9563,True,False,
case_038,3,3,c7,True,462821,8088576,2.9483,True,False,
case_038,3,3,c8,True,516956,12364804,2.6396,True,False,
case_038,3,3,c9,True,471064,3971072,2.8968,True,False,
case_038,3,3,cross_from_p2,True,456400,7012352,2.9898,True,False,
case_038,3,3,embed_n2,True,678831,5607936,2.0102,True,False,
case_038,3,3,g_0.03,True,468336,8151556,2.9136,True,False,
case_038,3,3,g_0.06,True,462821,8088576,2.9483,True,False,
case_038,3,3,g_0.12,True,462821,8088576,2.9483,True,False,
case_038,3,3,g_0.25,True,462821,8088576,2.9483,True,False,
case_038,3,3,g_0.5,True,461568,5709312,2.9563,True,False,
case_038,3,3,g_1.0,True,461568,5709312,2.9563,True,False,
case_038,3,3,g_2.0,True,831503,4017152,1.6411,True,False,
case_038,3,4,a_full,True,344211,6024192,3.9643,True,False,
case_038,3,4,a_no_balance,True,393678,5895168,3.4662,True,False,
case_038,3,4,a_no_cache_aware,True,344211,6024192,3.9643,True,False,
case_038,3,4,a_no_comm,True,339825,7758336,4.0155,True,True,
case_038,3,4,a_no_level,True,351642,4349952,3.8805,True,False,
case_038,3,4,a_no_localsearch,True,344211,6024192,3.9643,True,False,
case_038,3,4,a_no_sync,True,344211,6024192,3.9643,True,False,
case_038,3,4,b_balance,True,1054350,7759360,1.2942,True,False,
case_038,3,4,b_comm,True,399906,4354560,3.4122,True,False,
case_038,3,4,b_random,True,1144149,29124304,1.1926,True,False,
case_038,3,4,b_topo,True,1035685,8211456,1.3175,True,False,
case_038,3,4,c0,True,344211,6024192,3.9643,True,False,
case_038,3,4,c1,True,352595,9231360,3.87,True,False,
case_038,3,4,c10,True,461568,5709312,2.9563,True,False,
case_038,3,4,c11,True,344211,6024192,3.9643,True,False,
case_038,3,4,c12,True,346438,5426688,3.9388,True,False,
case_038,3,4,c13,True,346438,5426688,3.9388,True,False,
case_038,3,4,c14,True,412376,11872768,3.309,True,False,
case_038,3,4,c15,True,410353,12020224,3.3253,True,False,
case_038,3,4,c16,True,414867,12020224,3.2891,True,False,
case_038,3,4,c17,True,405064,14701056,3.3687,True,False,
case_038,3,4,c2,True,346438,5426688,3.9388,True,False,
case_038,3,4,c3,True,357614,4391424,3.8157,True,False,
case_038,3,4,c4,True,351642,4349952,3.8805,True,False,
case_038,3,4,c5,True,355102,4313088,3.8427,True,False,
case_038,3,4,c6,True,344211,6024192,3.9643,True,False,
case_038,3,4,c7,True,352595,9231360,3.87,True,False,
case_038,3,4,c8,True,429559,15200260,3.1766,True,False,
case_038,3,4,c9,True,347276,4899840,3.9293,True,False,
case_038,3,4,cross_from_p2,True,339825,7758336,4.0155,True,False,
case_038,3,4,embed_n3,True,456400,7012352,2.9898,True,False,
case_038,3,4,g_0.03,True,351538,9947648,3.8817,True,False,
case_038,3,4,g_0.06,True,354955,9767424,3.8443,True,False,
case_038,3,4,g_0.12,True,352595,9231360,3.87,True,False,
case_038,3,4,g_0.25,True,352595,9231360,3.87,True,False,
case_038,3,4,g_0.5,True,344211,6024192,3.9643,True,False,
case_038,3,4,g_1.0,True,344211,6024192,3.9643,True,False,
case_038,3,4,g_2.0,True,344211,6024192,3.9643,True,False,
case_038,3,5,a_full,True,287544,9572352,4.7456,True,False,
case_038,3,5,a_no_balance,True,280034,9509376,4.8728,True,False,
case_038,3,5,a_no_cache_aware,True,287544,9572352,4.7456,True,False,
case_038,3,5,a_no_comm,True,275202,7829504,4.9584,True,False,
case_038,3,5,a_no_level,True,289719,8146944,4.7099,True,False,
case_038,3,5,a_no_localsearch,True,287544,9572352,4.7456,True,False,
case_038,3,5,a_no_sync,True,287544,9572352,4.7456,True,False,
case_038,3,5,b_balance,True,1104552,8906752,1.2354,True,False,
case_038,3,5,b_comm,True,282942,8044032,4.8227,True,False,
case_038,3,5,b_random,True,985745,29780956,1.3843,True,False,
case_038,3,5,b_topo,True,1085615,8846848,1.2569,True,False,
case_038,3,5,c0,True,287544,9572352,4.7456,True,False,
case_038,3,5,c1,True,287544,9572352,4.7456,True,False,
case_038,3,5,c10,True,344211,6024192,3.9643,True,False,
case_038,3,5,c11,True,287544,9572352,4.7456,True,False,
case_038,3,5,c12,True,271662,9409536,5.023,True,True,
case_038,3,5,c13,True,271662,9409536,5.023,True,False,
case_038,3,5,c14,True,323756,14611968,4.2148,True,False,
case_038,3,5,c15,True,322638,14614016,4.2294,True,False,
case_038,3,5,c16,True,330737,14625280,4.1258,True,False,
case_038,3,5,c17,True,323756,14611968,4.2148,True,False,
case_038,3,5,c2,True,271662,9409536,5.023,True,False,
case_038,3,5,c3,True,291438,5816832,4.6821,True,False,
case_038,3,5,c4,True,289719,8146944,4.7099,True,False,
case_038,3,5,c5,True,275782,8093184,4.9479,True,False,
case_038,3,5,c6,True,278302,5807616,4.9031,True,False,
case_038,3,5,c7,True,287643,9940480,4.7439,True,False,
case_038,3,5,c8,True,353709,16884228,3.8578,True,False,
case_038,3,5,c9,True,290162,8282112,4.7027,True,False,
case_038,3,5,cross_from_p2,True,271662,9409536,5.023,True,False,
case_038,3,5,embed_n4,True,339825,7758336,4.0155,True,False,
case_038,3,5,g_0.03,True,291029,10056708,4.6887,True,False,
case_038,3,5,g_0.06,True,290908,9842180,4.6907,True,False,
case_038,3,5,g_0.12,True,287544,9572352,4.7456,True,False,
case_038,3,5,g_0.25,True,287544,9572352,4.7456,True,False,
case_038,3,5,g_0.5,True,278302,5807616,4.9031,True,False,
case_038,3,5,g_1.0,True,278302,5807616,4.9031,True,False,
case_038,3,5,g_2.0,True,278302,5807616,4.9031,True,False,
case_039,1,2,a_full,True,735952,7954432,1.9502,True,False,
case_039,1,2,a_no_balance,True,735952,7954432,1.9502,True,False,
case_039,1,2,a_no_cache_aware,True,735952,7954432,1.9502,True,False,
case_039,1,2,a_no_level,True,692660,9805824,2.0721,True,True,
case_039,1,2,a_no_localsearch,True,735952,7954432,1.9502,True,False,
case_039,1,2,a_no_sync,True,735952,7954432,1.9502,True,False,
case_039,1,2,b_comm,True,692660,9805824,2.0721,True,False,
case_039,1,2,c0,True,735952,7954432,1.9502,True,False,
case_039,1,2,c1,True,708561,11067392,2.0256,True,False,
case_039,1,2,c10,True,1435262,7929856,1.0,True,False,
case_039,1,2,c11,True,1435262,7929856,1.0,True,False,
case_039,1,2,c12,True,735952,7954432,1.9502,True,False,
case_039,1,2,c13,True,735952,7954432,1.9502,True,False,
case_039,1,2,c2,True,735952,7954432,1.9502,True,False,
case_039,1,2,c3,True,735952,7954432,1.9502,True,False,
case_039,1,2,c4,True,692660,9805824,2.0721,True,False,
case_039,1,2,c5,True,692660,9805824,2.0721,True,False,
case_039,1,2,c6,True,735952,7954432,1.9502,True,False,
case_039,1,2,c7,True,708561,11067392,2.0256,True,False,
case_039,1,2,c8,True,772477,11354112,1.858,True,False,
case_039,1,2,c9,True,734728,8962048,1.9535,True,False,
case_039,1,2,g_0.03,True,708561,11067392,2.0256,True,False,
case_039,1,2,g_0.06,True,708561,11067392,2.0256,True,False,
case_039,1,2,g_0.12,True,708561,11067392,2.0256,True,False,
case_039,1,2,g_0.25,True,735952,7954432,1.9502,True,False,
case_039,1,2,g_0.5,True,735952,7954432,1.9502,True,False,
case_039,1,2,g_1.0,True,735952,7954432,1.9502,True,False,
case_039,1,2,g_2.0,True,1435262,7929856,1.0,True,False,
case_039,1,3,a_full,True,597577,7991296,2.4018,True,False,
case_039,1,3,a_no_balance,True,597577,7991296,2.4018,True,False,
case_039,1,3,a_no_cache_aware,True,597577,7991296,2.4018,True,False,
case_039,1,3,a_no_comm,True,484854,10346496,2.9602,True,True,
case_039,1,3,a_no_level,True,565758,9805824,2.5369,True,False,
case_039,1,3,a_no_localsearch,True,597577,7991296,2.4018,True,False,
case_039,1,3,a_no_sync,True,597577,7991296,2.4018,True,False,
case_039,1,3,b_comm,True,565758,9805824,2.5369,True,False,
case_039,1,3,c0,True,597577,7991296,2.4018,True,False,
case_039,1,3,c1,True,485565,14323712,2.9559,True,False,
case_039,1,3,c10,True,735952,7954432,1.9502,True,False,
case_039,1,3,c11,True,1435262,7929856,1.0,True,False,
case_039,1,3,c12,True,597577,7991296,2.4018,True,False,
case_039,1,3,c13,True,597577,7991296,2.4018,True,False,
case_039,1,3,c2,True,597577,7991296,2.4018,True,False,
case_039,1,3,c3,True,597577,7991296,2.4018,True,False,
case_039,1,3,c4,True,565758,9805824,2.5369,True,False,
case_039,1,3,c5,True,565758,9805824,2.5369,True,False,
case_039,1,3,c6,True,597577,7991296,2.4018,True,False,
case_039,1,3,c7,True,485565,14323712,2.9559,True,False,
case_039,1,3,c8,True,611984,22749184,2.3453,True,False,
case_039,1,3,c9,True,597876,8491008,2.4006,True,False,
case_039,1,3,embed_n2,True,692660,9805824,2.0721,True,False,
case_039,1,3,g_0.06,True,485565,14323712,2.9559,True,False,
case_039,1,3,g_0.12,True,485565,14323712,2.9559,True,False,
case_039,1,3,g_0.25,True,485565,14323712,2.9559,True,False,
case_039,1,3,g_0.5,True,597577,7991296,2.4018,True,False,
case_039,1,3,g_1.0,True,597577,7991296,2.4018,True,False,
case_039,1,3,g_2.0,True,597577,7991296,2.4018,True,False,
case_039,1,4,a_full,True,395323,17604608,3.6306,True,False,
case_039,1,4,a_no_balance,True,395323,17604608,3.6306,True,False,
case_039,1,4,a_no_cache_aware,True,395323,17604608,3.6306,True,False,
case_039,1,4,a_no_comm,True,379863,11517952,3.7784,True,True,
case_039,1,4,a_no_level,True,569788,28483584,2.5189,True,False,
case_039,1,4,a_no_localsearch,True,395323,17604608,3.6306,True,False,
case_039,1,4,a_no_sync,True,395323,17604608,3.6306,True,False,
case_039,1,4,b_comm,True,569788,28483584,2.5189,True,False,
case_039,1,4,c0,True,395323,17604608,3.6306,True,False,
case_039,1,4,c1,True,395323,17604608,3.6306,True,False,
case_039,1,4,c10,True,597577,7991296,2.4018,True,False,
case_039,1,4,c11,True,735952,7954432,1.9502,True,False,
case_039,1,4,c12,True,395323,17604608,3.6306,True,False,
case_039,1,4,c13,True,395323,17604608,3.6306,True,False,
case_039,1,4,c2,True,395323,17604608,3.6306,True,False,
case_039,1,4,c3,True,399121,8921088,3.5961,True,False,
case_039,1,4,c4,True,569788,28483584,2.5189,True,False,
case_039,1,4,c5,True,569788,28483584,2.5189,True,False,
case_039,1,4,c6,True,462074,8028160,3.1061,True,False,
case_039,1,4,c7,True,395323,17604608,3.6306,True,False,
case_039,1,4,c8,True,535067,23150592,2.6824,True,False,
case_039,1,4,c9,True,395323,17604608,3.6306,True,False,
case_039,1,4,embed_n3,True,484854,10346496,2.9602,True,False,
case_039,1,4,g_0.06,True,395323,17604608,3.6306,True,False,
case_039,1,4,g_0.12,True,395323,17604608,3.6306,True,False,
case_039,1,4,g_0.25,True,395323,17604608,3.6306,True,False,
case_039,1,4,g_0.5,True,462074,8028160,3.1061,True,False,
case_039,1,4,g_1.0,True,462074,8028160,3.1061,True,False,
case_039,1,4,g_2.0,True,462074,8028160,3.1061,True,False,
case_039,1,5,a_full,True,375671,16637952,3.8205,True,False,
case_039,1,5,a_no_cache_aware,True,375671,16637952,3.8205,True,False,
case_039,1,5,a_no_comm,True,326287,12304384,4.3988,True,True,
case_039,1,5,a_no_level,True,567592,28483584,2.5287,True,False,
case_039,1,5,a_no_sync,True,375671,16637952,3.8205,True,False,
case_039,1,5,c0,True,375671,16637952,3.8205,True,False,
case_039,1,5,c1,True,375671,16637952,3.8205,True,False,
case_039,1,5,c10,True,395323,17604608,3.6306,True,False,
case_039,1,5,c11,True,735952,7954432,1.9502,True,False,
case_039,1,5,c12,True,375671,16637952,3.8205,True,False,
case_039,1,5,c13,True,375671,16637952,3.8205,True,False,
case_039,1,5,c2,True,375671,16637952,3.8205,True,False,
case_039,1,5,c3,True,327297,8065024,4.3852,True,False,
case_039,1,5,c4,True,567592,28483584,2.5287,True,False,
case_039,1,5,c5,True,567592,28483584,2.5287,True,False,
case_039,1,5,c6,True,327297,8065024,4.3852,True,False,
case_039,1,5,c7,True,375671,16637952,3.8205,True,False,
case_039,1,5,c8,True,651394,33230848,2.2034,True,False,
case_039,1,5,c9,True,375671,16637952,3.8205,True,False,
case_039,1,5,embed_n4,True,379863,11517952,3.7784,True,False,
case_039,1,5,g_0.12,True,375671,16637952,3.8205,True,False,
case_039,1,5,g_0.25,True,375671,16637952,3.8205,True,False,
case_039,1,5,g_0.5,True,327297,8065024,4.3852,True,False,
case_039,1,5,g_1.0,True,327297,8065024,4.3852,True,False,
case_039,1,5,g_2.0,True,327297,8065024,4.3852,True,False,
case_039,2,2,a_full,True,735952,7954432,1.9502,True,False,
case_039,2,2,a_no_balance,True,735952,7954432,1.9502,True,False,
case_039,2,2,a_no_cache_aware,True,735952,7954432,1.9502,True,False,
case_039,2,2,a_no_comm,True,718606,8011776,1.9973,True,False,
case_039,2,2,a_no_level,True,735952,7954432,1.9502,True,False,
case_039,2,2,a_no_localsearch,True,735952,7954432,1.9502,True,False,
case_039,2,2,a_no_sync,True,735952,7954432,1.9502,True,False,
case_039,2,2,b_balance,True,1407559,8658944,1.0197,True,False,
case_039,2,2,b_comm,True,735952,7954432,1.9502,True,False,
case_039,2,2,b_random,True,1330367,45244416,1.0788,True,False,
case_039,2,2,b_topo,True,1391958,9699328,1.0311,True,False,
case_039,2,2,c0,True,735952,7954432,1.9502,True,False,
case_039,2,2,c1,True,708561,11067392,2.0256,True,True,
case_039,2,2,c10,True,1435262,7929856,1.0,True,False,
case_039,2,2,c11,True,735952,7954432,1.9502,True,False,
case_039,2,2,c12,True,735952,7954432,1.9502,True,False,
case_039,2,2,c13,True,735952,7954432,1.9502,True,False,
case_039,2,2,c14,True,1045418,29949952,1.3729,True,False,
case_039,2,2,c15,True,1045706,29966336,1.3725,True,False,
case_039,2,2,c16,True,1047762,29949952,1.3698,True,False,
case_039,2,2,c17,True,1020399,32866304,1.4066,True,False,
case_039,2,2,c2,True,735952,7954432,1.9502,True,False,
case_039,2,2,c3,True,735952,7954432,1.9502,True,False,
case_039,2,2,c4,True,735952,7954432,1.9502,True,False,
case_039,2,2,c5,True,735952,7954432,1.9502,True,False,
case_039,2,2,c6,True,735952,7954432,1.9502,True,False,
case_039,2,2,c7,True,708561,11067392,2.0256,True,False,
case_039,2,2,c8,True,754718,12795904,1.9017,True,False,
case_039,2,2,c9,True,737460,7970816,1.9462,True,False,
case_039,2,2,cross_from_p3,True,708561,11067392,2.0256,True,False,
case_039,2,2,g_0.03,True,708561,11067392,2.0256,True,False,
case_039,2,2,g_0.06,True,708561,11067392,2.0256,True,False,
case_039,2,2,g_0.12,True,708561,11067392,2.0256,True,False,
case_039,2,2,g_0.25,True,735952,7954432,1.9502,True,False,
case_039,2,2,g_0.5,True,735952,7954432,1.9502,True,False,
case_039,2,2,g_1.0,True,735952,7954432,1.9502,True,False,
case_039,2,2,g_2.0,True,1435262,7929856,1.0,True,False,
case_039,2,2,x3_c0,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c1,True,708561,11067392,2.0256,True,False,
case_039,2,2,x3_c10,True,1435262,7929856,1.0,True,False,
case_039,2,2,x3_c11,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c12,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c13,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c14,True,1045418,29949952,1.3729,True,False,
case_039,2,2,x3_c15,True,1045706,29966336,1.3725,True,False,
case_039,2,2,x3_c16,True,1047762,29949952,1.3698,True,False,
case_039,2,2,x3_c17,True,1020399,32866304,1.4066,True,False,
case_039,2,2,x3_c2,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c3,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c4,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c5,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c6,True,735952,7954432,1.9502,True,False,
case_039,2,2,x3_c7,True,708561,11067392,2.0256,True,False,
case_039,2,2,x3_c8,True,754718,12795904,1.9017,True,False,
case_039,2,2,x3_c9,True,737460,7970816,1.9462,True,False,
case_039,2,3,a_full,True,597577,7991296,2.4018,True,False,
case_039,2,3,a_no_balance,True,597577,7991296,2.4018,True,False,
case_039,2,3,a_no_cache_aware,True,597577,7991296,2.4018,True,False,
case_039,2,3,a_no_comm,True,482923,10113024,2.972,True,True,
case_039,2,3,a_no_level,True,597577,7991296,2.4018,True,False,
case_039,2,3,a_no_localsearch,True,597577,7991296,2.4018,True,False,
case_039,2,3,a_no_sync,True,597577,7991296,2.4018,True,False,
case_039,2,3,b_balance,True,1391396,9842688,1.0315,True,False,
case_039,2,3,b_comm,True,597577,7991296,2.4018,True,False,
case_039,2,3,b_random,True,1533145,49356800,0.9362,True,False,
case_039,2,3,b_topo,True,1349462,10186752,1.0636,True,False,
case_039,2,3,c0,True,597577,7991296,2.4018,True,False,
case_039,2,3,c1,True,485565,14323712,2.9559,True,False,
case_039,2,3,c10,True,735952,7954432,1.9502,True,False,
case_039,2,3,c11,True,597577,7991296,2.4018,True,False,
case_039,2,3,c12,True,597577,7991296,2.4018,True,False,
case_039,2,3,c13,True,597577,7991296,2.4018,True,False,
case_039,2,3,c14,True,724503,26144768,1.981,True,False,
case_039,2,3,c15,True,724893,26161152,1.98,True,False,
case_039,2,3,c16,True,726728,26112000,1.975,True,False,
case_039,2,3,c17,True,701964,31576064,2.0446,True,False,
case_039,2,3,c2,True,597577,7991296,2.4018,True,False,
case_039,2,3,c3,True,597577,7991296,2.4018,True,False,
case_039,2,3,c4,True,597577,7991296,2.4018,True,False,
case_039,2,3,c5,True,597577,7991296,2.4018,True,False,
case_039,2,3,c6,True,597577,7991296,2.4018,True,False,
case_039,2,3,c7,True,485565,14323712,2.9559,True,False,
case_039,2,3,c8,True,566327,20189184,2.5343,True,False,
case_039,2,3,c9,True,597577,7991296,2.4018,True,False,
case_039,2,3,cross_from_p3,True,482923,10113024,2.972,True,False,
case_039,2,3,embed_n2,True,708561,11067392,2.0256,True,False,
case_039,2,3,g_0.03,True,492590,13426688,2.9137,True,False,
case_039,2,3,g_0.06,True,485565,14323712,2.9559,True,False,
case_039,2,3,g_0.12,True,485565,14323712,2.9559,True,False,
case_039,2,3,g_0.25,True,485565,14323712,2.9559,True,False,
case_039,2,3,g_0.5,True,597577,7991296,2.4018,True,False,
case_039,2,3,g_1.0,True,597577,7991296,2.4018,True,False,
case_039,2,3,g_2.0,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c0,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c1,True,485565,14323712,2.9559,True,False,
case_039,2,3,x3_c10,True,735952,7954432,1.9502,True,False,
case_039,2,3,x3_c11,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c12,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c13,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c14,True,724503,26144768,1.981,True,False,
case_039,2,3,x3_c15,True,724893,26161152,1.98,True,False,
case_039,2,3,x3_c16,True,726728,26112000,1.975,True,False,
case_039,2,3,x3_c17,True,701964,31576064,2.0446,True,False,
case_039,2,3,x3_c2,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c3,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c4,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c5,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c6,True,597577,7991296,2.4018,True,False,
case_039,2,3,x3_c7,True,485565,14323712,2.9559,True,False,
case_039,2,3,x3_c8,True,566327,20189184,2.5343,True,False,
case_039,2,3,x3_c9,True,597577,7991296,2.4018,True,False,
case_039,2,4,a_full,True,395323,17604608,3.6306,True,False,
case_039,2,4,a_no_balance,True,395323,17604608,3.6306,True,False,
case_039,2,4,a_no_cache_aware,True,395323,17604608,3.6306,True,False,
case_039,2,4,a_no_comm,True,374421,10510336,3.8333,True,True,
case_039,2,4,a_no_level,True,395323,17604608,3.6306,True,False,
case_039,2,4,a_no_localsearch,True,395323,17604608,3.6306,True,False,
case_039,2,4,a_no_sync,True,395323,17604608,3.6306,True,False,
case_039,2,4,b_balance,True,1345357,10555392,1.0668,True,False,
case_039,2,4,b_comm,True,395323,17604608,3.6306,True,False,
case_039,2,4,b_random,True,1390891,50905088,1.0319,True,False,
case_039,2,4,b_topo,True,1346565,11644928,1.0659,True,False,
case_039,2,4,c0,True,395323,17604608,3.6306,True,False,
case_039,2,4,c1,True,395323,17604608,3.6306,True,False,
case_039,2,4,c10,True,597577,7991296,2.4018,True,False,
case_039,2,4,c11,True,395323,17604608,3.6306,True,False,
case_039,2,4,c12,True,395323,17604608,3.6306,True,False,
case_039,2,4,c13,True,395323,17604608,3.6306,True,False,
case_039,2,4,c14,True,607956,31002624,2.3608,True,False,
case_039,2,4,c15,True,603228,31002624,2.3793,True,False,
case_039,2,4,c16,True,606788,31002624,2.3653,True,False,
case_039,2,4,c17,True,607956,31002624,2.3608,True,False,
case_039,2,4,c2,True,395323,17604608,3.6306,True,False,
case_039,2,4,c3,True,399121,8921088,3.5961,True,False,
case_039,2,4,c4,True,395323,17604608,3.6306,True,False,
case_039,2,4,c5,True,395323,17604608,3.6306,True,False,
case_039,2,4,c6,True,462074,8028160,3.1061,True,False,
case_039,2,4,c7,True,395323,17604608,3.6306,True,False,
case_039,2,4,c8,True,488684,20119552,2.937,True,False,
case_039,2,4,c9,True,395265,17604608,3.6311,True,False,
case_039,2,4,cross_from_p3,True,395214,17899520,3.6316,True,False,
case_039,2,4,embed_n3,True,482923,10113024,2.972,True,False,
case_039,2,4,g_0.03,True,395214,17899520,3.6316,True,False,
case_039,2,4,g_0.06,True,395323,17604608,3.6306,True,False,
case_039,2,4,g_0.12,True,395323,17604608,3.6306,True,False,
case_039,2,4,g_0.25,True,395323,17604608,3.6306,True,False,
case_039,2,4,g_0.5,True,462074,8028160,3.1061,True,False,
case_039,2,4,g_1.0,True,462074,8028160,3.1061,True,False,
case_039,2,4,g_2.0,True,462074,8028160,3.1061,True,False,
case_039,2,4,x3_c0,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c1,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c10,True,597577,7991296,2.4018,True,False,
case_039,2,4,x3_c11,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c12,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c13,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c14,True,607956,31002624,2.3608,True,False,
case_039,2,4,x3_c15,True,603228,31002624,2.3793,True,False,
case_039,2,4,x3_c16,True,606788,31002624,2.3653,True,False,
case_039,2,4,x3_c17,True,607956,31002624,2.3608,True,False,
case_039,2,4,x3_c2,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c3,True,399121,8921088,3.5961,True,False,
case_039,2,4,x3_c4,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c5,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c6,True,462074,8028160,3.1061,True,False,
case_039,2,4,x3_c7,True,395323,17604608,3.6306,True,False,
case_039,2,4,x3_c8,True,504312,22159360,2.846,True,False,
case_039,2,4,x3_c9,True,395265,17604608,3.6311,True,False,
case_039,2,5,a_full,True,375671,16637952,3.8205,True,False,
case_039,2,5,a_no_balance,True,431161,20480000,3.3288,True,False,
case_039,2,5,a_no_cache_aware,True,375671,16637952,3.8205,True,False,
case_039,2,5,a_no_comm,True,311816,11489280,4.6029,True,True,
case_039,2,5,a_no_level,True,375671,16637952,3.8205,True,False,
case_039,2,5,a_no_localsearch,True,431161,20480000,3.3288,True,False,
case_039,2,5,a_no_sync,True,375671,16637952,3.8205,True,False,
case_039,2,5,b_balance,True,1263562,10469376,1.1359,True,False,
case_039,2,5,b_comm,True,431161,20480000,3.3288,True,False,
case_039,2,5,b_random,True,1436357,52535296,0.9992,True,False,
case_039,2,5,b_topo,True,1260189,12017664,1.1389,True,False,
case_039,2,5,c0,True,375671,16637952,3.8205,True,False,
case_039,2,5,c1,True,375671,16637952,3.8205,True,False,
case_039,2,5,c10,True,395323,17604608,3.6306,True,False,
case_039,2,5,c11,True,375671,16637952,3.8205,True,False,
case_039,2,5,c12,True,375671,16637952,3.8205,True,False,
case_039,2,5,c13,True,375671,16637952,3.8205,True,False,
case_039,2,5,c14,True,562198,28090368,2.5529,True,False,
case_039,2,5,c15,True,561626,28090368,2.5555,True,False,
case_039,2,5,c16,True,566359,28090368,2.5342,True,False,
case_039,2,5,c17,True,562198,28090368,2.5529,True,False,
case_039,2,5,c2,True,375671,16637952,3.8205,True,False,
case_039,2,5,c3,True,327297,8065024,4.3852,True,False,
case_039,2,5,c4,True,375671,16637952,3.8205,True,False,
case_039,2,5,c5,True,375671,16637952,3.8205,True,False,
case_039,2,5,c6,True,327297,8065024,4.3852,True,False,
case_039,2,5,c7,True,375671,16637952,3.8205,True,False,
case_039,2,5,c8,True,592692,30789632,2.4216,True,False,
case_039,2,5,c9,True,375644,16637952,3.8208,True,False,
case_039,2,5,cross_from_p3,True,311816,11489280,4.6029,True,False,
case_039,2,5,embed_n4,True,374421,10510336,3.8333,True,False,
case_039,2,5,g_0.03,True,347987,15826944,4.1245,True,False,
case_039,2,5,g_0.06,True,383770,17469440,3.7399,True,False,
case_039,2,5,g_0.12,True,375671,16637952,3.8205,True,False,
case_039,2,5,g_0.25,True,375671,16637952,3.8205,True,False,
case_039,2,5,g_0.5,True,327297,8065024,4.3852,True,False,
case_039,2,5,g_1.0,True,327297,8065024,4.3852,True,False,
case_039,2,5,g_2.0,True,327297,8065024,4.3852,True,False,
case_039,2,5,x3_c0,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c1,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c10,True,395323,17604608,3.6306,True,False,
case_039,2,5,x3_c11,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c12,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c13,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c14,True,612109,31887360,2.3448,False,False,
case_039,2,5,x3_c15,True,612115,31887360,2.3448,False,False,
case_039,2,5,x3_c16,True,611159,31887360,2.3484,False,False,
case_039,2,5,x3_c17,True,612109,31887360,2.3448,True,False,
case_039,2,5,x3_c2,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c3,True,327297,8065024,4.3852,True,False,
case_039,2,5,x3_c4,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c5,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c6,True,327297,8065024,4.3852,True,False,
case_039,2,5,x3_c7,True,431161,20480000,3.3288,True,False,
case_039,2,5,x3_c8,True,624328,32681984,2.2989,True,False,
case_039,2,5,x3_c9,True,431275,20480000,3.328,True,False,
case_039,3,2,a_full,True,735952,7954432,1.9502,True,False,
