case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_030,3,3,3,balance,,0,0.054,2.638,True,1917192,9497088,3939328,5557760,11891148,0.40682850157177786,4770816,12,2808034,,1.464659773251714
case_030,3,3,3,comm,,0,0.282,4.182,True,945481,7225344,3901440,3323904,9619404,0.7422548706483552,7139328,486,2808034,,2.96995285997286
case_031,1,1,3,random,,0,0.154,4.985,True,1473443,29458592,29458592,0,31643632,,,16,1414369,,0.9599075091469436
case_031,1,1,3,topo,,0,0.414,2.95,True,1416216,7706624,7706624,0,9891664,,,12,1414369,,0.9986958204115757
case_031,1,1,3,balance,,0,0.029,3.093,True,1412616,7706624,7706624,0,9891664,,,12,1414369,,1.0012409600344325
case_031,1,1,3,comm,,0,0.108,3.578,True,533509,9024000,9024000,0,11209040,,,44,1414369,,2.651068679253771
case_030,3,3,4,random,,0,0.185,8.65,True,3045713,78493212,60927004,17566208,80887272,0.04306740701709078,2041856,21,2808034,,0.9219627719355041
case_030,3,3,4,topo,,0,0.063,3.067,True,1962093,10238980,5656580,4582400,12633040,0.4081413818132289,5082112,16,2808034,,1.4311421527929613
case_030,3,3,4,balance,,0,0.045,2.908,True,2309637,9728516,5289988,4438528,12122576,0.3261750726157462,3911680,16,2808034,,1.2157901869427967
case_030,3,3,4,comm,,0,0.132,4.878,True,709635,8275968,5779456,2496512,10670028,0.757366349937614,8080384,486,2808034,,3.957011703199532
case_030,3,3,5,random,,0,0.186,8.733,True,2840223,80747884,66492780,14255104,83141944,0.053785856561562755,2638336,27,2808034,,0.9886667349711625
case_030,3,3,5,topo,,0,0.082,3.015,True,2388907,10697728,7138304,3559424,13091788,0.43679260322014984,5611520,20,2808034,,1.1754471814934613
case_030,3,3,5,balance,,0,0.042,3.359,True,2510849,9696256,5814272,3881984,12090316,0.43304108647068934,5158912,20,2808034,,1.118360363367132
case_030,3,3,5,comm,,0,0.167,4.352,True,574663,9506816,7536640,1970176,11900876,0.780483607262714,9287680,486,2808034,,4.886401247339745
case_032,1,1,2,random,,0,0.014,0.322,True,44042,1245980,1245980,0,1539068,,,12,41443,,0.9409881476772172
case_032,1,1,2,topo,,0,0.006,0.195,True,48910,193656,193656,0,486744,,,8,41443,,0.847331833980781
case_032,1,1,2,balance,,0,0.006,0.184,True,47110,193656,193656,0,486744,,,8,41443,,0.8797070685629378
case_032,1,1,2,comm,,0,0.017,0.255,True,33071,342360,342360,0,635448,,,67,41443,,1.2531523086692269
case_032,1,1,3,random,,0,0.016,0.331,True,53097,1471284,1471284,0,1764372,,,17,41443,,0.7805149066802267
case_032,1,1,3,topo,,0,0.005,0.217,True,53373,250158,250158,0,543246,,,12,41443,,0.7764787439341989
case_032,1,1,3,balance,,0,0.005,0.198,True,52473,250158,250158,0,543246,,,12,41443,,0.7897966573285309
case_032,1,1,3,comm,,0,0.015,0.298,True,26715,342360,342360,0,635448,,,67,41443,,1.5513007673591614
case_032,1,1,4,random,,0,0.014,0.474,True,57741,1622734,1622734,0,1915822,,,23,41443,,0.717739561143728
case_032,1,1,4,topo,,0,0.006,0.261,True,57409,321738,321738,0,614826,,,16,41443,,0.7218902959466286
case_032,1,1,4,balance,,0,0.008,0.207,True,52009,321738,321738,0,614826,,,16,41443,,0.7968428541214021
case_032,1,1,4,comm,,0,0.018,0.305,True,22615,342360,342360,0,635448,,,67,41443,,1.8325447711695777
case_032,2,2,2,random,,0,0.015,0.24,True,38513,606312,606312,0,899400,,,12,41443,,1.0760782073585542
case_032,2,2,2,topo,,0,0.004,0.148,True,28908,132180,132180,0,425268,,,8,41443,,1.4336169918361699
case_032,2,2,2,balance,,0,0.005,0.197,True,31381,78898,78898,0,371986,,,8,41443,,1.3206398776329626
case_032,2,2,2,comm,,0,0.013,0.168,True,23159,116880,116880,0,409968,,,67,41443,,1.7894986830174013
case_032,1,1,5,random,,0,0.014,0.456,True,65417,1705436,1705436,0,1998524,,,28,41443,,0.6335203387498662
case_032,1,1,5,topo,,0,0.006,0.44,True,62101,306528,306528,0,599616,,,20,41443,,0.6673483518783917
case_032,1,1,5,balance,,0,0.005,0.245,True,62101,306528,306528,0,599616,,,20,41443,,0.6673483518783917
case_032,1,1,5,comm,,0,0.022,0.349,True,44178,436650,436650,0,729738,,,89,41443,,0.9380913576893476
case_031,2,2,2,random,,0,0.112,3.681,True,1511317,23860566,14061398,9799168,26045606,,,11,1414369,,0.9358519754624609
case_031,2,2,2,topo,,0,0.048,2.102,True,931389,5877760,1919488,3958272,8062800,,,8,1414369,,1.5185588406133206
case_031,2,2,2,balance,,0,0.408,2.275,True,1108739,5243392,1622016,3621376,7428432,,,8,1414369,,1.2756554969203753
case_031,2,2,2,comm,,0,0.102,2.285,True,740081,5558784,1122816,4435968,7743824,,,44,1414369,,1.911100271456773
case_032,2,2,4,random,,0,0.017,0.518,True,38793,1188716,1188716,0,1481804,,,23,41443,,1.0683112932745598
case_032,2,2,4,topo,,0,0.009,0.214,True,27492,278722,278722,0,571810,,,16,41443,,1.5074567146806344
case_032,2,2,4,balance,,0,0.006,0.189,True,34067,215192,215192,0,508280,,,16,41443,,1.2165145155135468
case_032,2,2,4,comm,,0,0.013,0.23,True,17053,248144,248144,0,541232,,,67,41443,,2.4302468773822787
case_032,2,2,3,random,,0,0.016,0.769,True,38158,773994,773994,0,1067082,,,17,41443,,1.086089417684365
case_032,2,2,3,topo,,0,0.006,0.201,True,30773,209182,209182,0,502270,,,12,41443,,1.346732525265655
case_032,2,2,3,balance,,0,0.006,0.265,True,31573,194842,194842,0,487930,,,12,41443,,1.3126088746713964
case_032,2,2,3,comm,,0,0.025,0.203,True,19289,205080,205080,0,498168,,,67,41443,,2.1485302504017834
case_032,3,3,3,random,,0,0.011,0.299,True,37926,773994,773994,0,1067082,0.1824231593020559,133718,17,41443,,1.092733217317935
