case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_004,3,3,4,capls,0.03,0,0.062,0.17,True,111686,2036736,2036736,0,2829312,0.18877551020408162,340992,8,392357,,3.5130365488960122
case_004,3,3,4,capls,0.06,0,0.039,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887
case_004,3,3,4,capls,0.12,0,0.025,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887
case_004,3,3,4,capls,0.25,0,0.025,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887
case_004,3,3,4,capls,0.5,0,0.024,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887
case_004,3,3,4,capls,1.0,0,0.025,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887
case_004,3,3,4,capls,2.0,0,0.025,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887
case_004,2,2,4,capls,0.03,0,0.061,0.248,True,111686,2036736,2036736,0,2829312,,,8,392357,,3.5130365488960122
case_004,2,2,4,capls,0.06,0,0.034,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,2,2,4,capls,0.12,0,0.041,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,2,2,4,capls,0.25,0,0.024,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,2,2,4,capls,0.5,0,0.031,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,2,2,4,capls,1.0,0,0.038,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,2,2,4,capls,2.0,0,0.025,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_008,3,3,4,capls,0.03,0,0.094,0.179,True,136939,1511424,1511424,0,4165848,0.0,0,8,487605,,3.5607460256026404
case_008,3,3,4,capls,0.06,0,0.033,0.177,True,123060,0,0,0,2654424,0.0,0,4,487605,,3.962335446123842
case_008,3,3,4,capls,0.12,0,0.036,0.177,True,123060,0,0,0,2654424,0.0,0,4,487605,,3.962335446123842
case_008,3,3,4,capls,0.25,0,0.034,0.177,True,123060,0,0,0,2654424,0.0,0,4,487605,,3.962335446123842
case_008,3,3,4,capls,0.5,0,0.038,0.177,True,123060,0,0,0,2654424,0.0,0,4,487605,,3.962335446123842
case_008,3,3,4,capls,1.0,0,0.026,0.177,True,123060,0,0,0,2654424,0.0,0,4,487605,,3.962335446123842
case_008,3,3,4,capls,2.0,0,0.025,0.177,True,123060,0,0,0,2654424,0.0,0,4,487605,,3.962335446123842
case_008,2,2,4,capls,0.03,0,0.134,0.16,True,136939,1511424,1511424,0,4165848,,,8,487605,,3.5607460256026404
case_008,2,2,4,capls,0.06,0,0.038,0.145,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,2,2,4,capls,0.12,0,0.037,0.145,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,2,2,4,capls,0.25,0,0.032,0.145,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,2,2,4,capls,0.5,0,0.037,0.145,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,2,2,4,capls,1.0,0,0.028,0.145,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,2,2,4,capls,2.0,0,0.028,0.145,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_004,1,1,4,capls,0.03,0,0.058,0.191,True,118150,3741696,3741696,0,4534272,,,8,392357,,3.3208379179009735
case_004,1,1,4,capls,0.06,0,0.024,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,1,1,4,capls,0.12,0,0.024,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,1,1,4,capls,0.25,0,0.024,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,1,1,4,capls,0.5,0,0.036,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,1,1,4,capls,1.0,0,0.037,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_004,1,1,4,capls,2.0,0,0.035,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887
case_008,1,1,4,capls,0.03,0,0.11,0.183,True,141352,1511424,1511424,0,4165848,,,8,487605,,3.44957977248288
case_008,1,1,4,capls,0.06,0,0.024,0.23,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,1,1,4,capls,0.12,0,0.025,0.23,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,1,1,4,capls,0.25,0,0.027,0.23,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,1,1,4,capls,0.5,0,0.039,0.23,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,1,1,4,capls,1.0,0,0.027,0.23,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_008,1,1,4,capls,2.0,0,0.026,0.23,True,123060,0,0,0,2654424,,,4,487605,,3.962335446123842
case_010,2,2,4,capls,0.03,0,0.086,0.177,True,36624,567344,567344,0,951494,,,15,86969,,2.3746450415028395
case_010,2,2,4,capls,0.06,0,0.068,0.132,True,36135,552980,552980,0,937130,,,16,86969,,2.4067801300678013
case_010,2,2,4,capls,0.12,0,0.07,0.114,True,40433,525980,525980,0,910130,,,14,86969,,2.1509410629930996
case_010,2,2,4,capls,0.25,0,0.055,0.141,True,36585,491996,491996,0,876146,,,16,86969,,2.377176438431051
case_010,2,2,4,capls,0.5,0,0.068,0.096,True,30780,469788,469788,0,853938,,,14,86969,,2.8255035737491876
case_010,2,2,4,capls,1.0,0,0.076,0.106,True,33822,556932,556932,0,941082,,,9,86969,,2.5713736621134173
case_010,2,2,4,capls,2.0,0,0.022,0.139,True,31144,0,0,0,384150,,,4,86969,,2.792480092473671
case_010,3,3,4,capls,0.03,0,0.111,0.194,True,30615,757028,757028,0,1141178,0.275588602979477,253956,23,86969,,2.8407316674832597
case_010,3,3,4,capls,0.06,0,0.08,0.129,True,32941,802316,802316,0,1186466,0.3470855174667823,331332,20,86969,,2.6401445007741113
case_010,3,3,4,capls,0.12,0,0.045,0.167,True,30639,838088,838088,0,1222238,0.3634577959726942,360452,23,86969,,2.838506478670975
case_010,3,3,4,capls,0.25,0,0.038,0.158,True,40591,786072,786072,0,1170222,0.390406609341031,377474,18,86969,,2.1425685496785003
case_010,3,3,4,capls,0.5,0,0.08,0.127,True,34973,777884,777884,0,1162034,0.3695695492077198,356098,14,86969,,2.48674691905184
case_010,3,3,4,capls,1.0,0,0.066,0.116,True,38050,562628,562628,0,946778,0.3737175119244622,307136,8,86969,,2.2856504599211562
case_010,3,3,4,capls,2.0,0,0.021,0.074,True,31144,0,0,0,384150,0.0,0,4,86969,,2.792480092473671
case_012,1,1,4,capls,0.03,0,0.144,0.242,True,21494,127792,127792,0,682690,,,9,59088,,2.7490462454638505
case_012,1,1,4,capls,0.06,0,0.137,0.249,True,22840,145344,145344,0,700242,,,9,59088,,2.5870402802101577
case_012,1,1,4,capls,0.12,0,0.12,0.288,True,19925,110786,110786,0,665684,,,7,59088,,2.9655207026348807
case_012,1,1,4,capls,0.25,0,0.104,0.246,True,21808,146892,146892,0,701790,,,8,59088,,2.709464416727806
case_012,1,1,4,capls,0.5,0,0.107,0.321,True,19624,84540,84540,0,639438,,,8,59088,,3.0110069302894416
case_012,1,1,4,capls,1.0,0,0.022,0.208,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_012,1,1,4,capls,2.0,0,0.022,0.208,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_012,2,2,4,capls,0.03,0,0.098,0.093,True,18848,89632,89632,0,644530,,,9,59088,,3.134974533106961
case_012,2,2,4,capls,0.06,0,0.116,0.101,True,22442,119488,119488,0,674386,,,9,59088,,2.632920417075127
case_012,2,2,4,capls,0.12,0,0.106,0.133,True,19547,90290,90290,0,645188,,,7,59088,,3.0228679592776384
case_012,2,2,4,capls,0.25,0,0.083,0.157,True,20091,119740,119740,0,674638,,,8,59088,,2.941018366432731
case_012,2,2,4,capls,0.5,0,0.12,0.156,True,18089,73016,73016,0,627914,,,8,59088,,3.2665155619437227
case_012,2,2,4,capls,1.0,0,0.031,0.104,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_012,2,2,4,capls,2.0,0,0.029,0.104,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_007,1,1,4,capls,0.03,0,0.118,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.06,0,0.119,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.12,0,0.12,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.25,0,0.125,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.5,0,0.132,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,1.0,0,0.103,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,2.0,0,0.104,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.03,0,0.116,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.06,0,0.134,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.12,0,0.104,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.25,0,0.095,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.5,0,0.1,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,1.0,0,0.137,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,2.0,0,0.132,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_012,3,3,4,capls,0.03,0,0.128,0.155,True,19007,191500,191500,0,746398,0.18794392437563692,122830,11,59088,,3.1087494081128004
case_012,3,3,4,capls,0.06,0,0.127,0.171,True,19236,178950,178950,0,733848,0.19747614555464485,127694,12,59088,,3.071740486587648
case_012,3,3,4,capls,0.12,0,0.111,0.144,True,18318,156668,156668,0,711566,0.1905519629309028,119752,10,59088,,3.2256796593514574
case_012,3,3,4,capls,0.25,0,0.117,0.134,True,16805,156658,156658,0,711556,0.21010371681077966,132038,10,59088,,3.516096399880988
case_012,3,3,4,capls,0.5,0,0.121,0.135,True,20558,157436,157436,0,712334,0.21680466501741807,137416,9,59088,,2.8742095534585075
case_012,3,3,4,capls,1.0,0,0.033,0.167,True,18774,0,0,0,554898,0.0,0,4,59088,,3.1473314157877916
case_012,3,3,4,capls,2.0,0,0.022,0.167,True,18774,0,0,0,554898,0.0,0,4,59088,,3.1473314157877916
case_010,1,1,4,capls,0.03,0,0.104,0.092,True,41208,710858,710858,0,1095008,,,15,86969,,2.110488254707824
case_010,1,1,4,capls,0.06,0,0.059,0.093,True,39850,751734,751734,0,1135884,,,16,86969,,2.1824090338770388
case_010,1,1,4,capls,0.12,0,0.052,0.088,True,37679,603698,603698,0,987848,,,12,86969,,2.3081557366172136
case_010,1,1,4,capls,0.25,0,0.052,0.094,True,43130,803386,803386,0,1187536,,,16,86969,,2.0164386737769533
case_010,1,1,4,capls,0.5,0,0.051,0.143,True,35860,496302,496302,0,880452,,,14,86969,,2.4252370329057444
case_010,1,1,4,capls,1.0,0,0.052,0.121,True,41795,725260,725260,0,1109410,,,9,86969,,2.080846991266898
case_010,1,1,4,capls,2.0,0,0.014,0.083,True,31144,0,0,0,384150,,,4,86969,,2.792480092473671
case_026,2,2,4,capls,0.03,0,0.087,0.075,True,51460,732564,732564,0,1261418,,,27,99203,,1.927769141080451
case_026,2,2,4,capls,0.06,0,0.076,0.139,True,45940,777304,777304,0,1306158,,,18,99203,,2.1594035698737484
case_026,2,2,4,capls,0.12,0,0.067,0.079,True,54453,649148,649148,0,1178002,,,15,99203,,1.8218096339962904
case_026,2,2,4,capls,0.25,0,0.061,0.137,True,54574,698212,698212,0,1227066,,,13,99203,,1.817770366841353
case_026,2,2,4,capls,0.5,0,0.042,0.148,True,48873,566560,566560,0,1095414,,,8,99203,,2.0298119616147976
case_026,2,2,4,capls,1.0,0,0.024,0.083,True,51471,493984,493984,0,1022838,,,8,99203,,1.9273571525713509
case_026,2,2,4,capls,2.0,0,0.019,0.058,True,42208,0,0,0,528854,,,4,99203,,2.3503364291129643
case_026,3,3,4,capls,0.03,0,0.108,0.071,True,49399,1186416,1186416,0,1715270,0.4436704460942663,621624,22,99203,,2.008198546529282
case_026,3,3,4,capls,0.06,0,0.075,0.118,True,56434,1044248,1044248,0,1573102,0.40490956931962735,511204,18,99203,,1.7578587376404295
case_026,3,3,4,capls,0.12,0,0.058,0.082,True,53416,1234016,1234016,0,1762870,0.4911392755156368,710320,17,99203,,1.8571776246817433
case_026,3,3,4,capls,0.25,0,0.053,0.074,True,52203,1320304,1320304,0,1849158,0.4589380708100092,706224,17,99203,,1.9003313985786257
case_026,3,3,4,capls,0.5,0,0.05,0.391,True,53522,681424,681424,0,1210278,0.5822497099039393,681408,8,99203,,1.8534994955345465
case_026,3,3,4,capls,1.0,0,0.028,0.065,True,51471,493984,493984,0,1022838,0.5025812372438857,493968,8,99203,,1.9273571525713509
case_026,3,3,4,capls,2.0,0,0.022,0.054,True,42208,0,0,0,528854,0.0,0,4,99203,,2.3503364291129643
case_007,2,2,4,capls,0.03,0,0.145,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.06,0,0.116,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.12,0,0.126,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.25,0,0.129,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.5,0,0.136,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,1.0,0,0.144,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,2.0,0,0.137,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_029,3,3,4,capls,0.03,0,0.041,0.197,True,11111,492164,492164,0,922328,0.6173945044160942,463036,12,37555,,3.3799837998379982
case_029,3,3,4,capls,0.06,0,0.038,0.253,True,10970,490010,490010,0,920174,0.638307772533394,477384,12,37555,,3.4234275296262533
case_029,3,3,4,capls,0.12,0,0.053,0.211,True,11133,381424,381424,0,811588,0.5800772084816708,370848,8,37555,,3.373304589957783
case_029,3,3,4,capls,0.25,0,0.02,0.152,True,11028,0,0,0,430164,0.0,0,4,37555,,3.405422560754443
case_029,3,3,4,capls,0.5,0,0.03,0.152,True,11028,0,0,0,430164,0.0,0,4,37555,,3.405422560754443
case_029,3,3,4,capls,1.0,0,0.03,0.152,True,11028,0,0,0,430164,0.0,0,4,37555,,3.405422560754443
case_029,3,3,4,capls,2.0,0,0.019,0.152,True,11028,0,0,0,430164,0.0,0,4,37555,,3.405422560754443
case_018,3,3,4,capls,0.03,0,0.148,0.842,True,277776,8604168,8489480,114688,10197016,0.4462332254493418,3460096,11,1004367,,3.615744340763781
case_018,3,3,4,capls,0.06,0,0.133,0.659,True,272199,5298952,3926792,1372160,6891800,0.5772377203491357,3912448,9,1004367,,3.6898261933364926
case_018,3,3,4,capls,0.12,0,0.12,0.664,True,267146,4898560,3690240,1208320,6491408,0.6063634890303052,3936000,4,1004367,,3.7596183360409663
case_018,3,3,4,capls,0.25,0,0.128,0.664,True,267146,4898560,3690240,1208320,6491408,0.6063634890303052,3936000,4,1004367,,3.7596183360409663
case_018,3,3,4,capls,0.5,0,0.096,0.664,True,267146,4898560,3690240,1208320,6491408,0.6063634890303052,3936000,4,1004367,,3.7596183360409663
case_018,3,3,4,capls,1.0,0,0.077,0.521,True,285877,3290112,2245632,1044480,4882960,0.5731639082246983,2798592,4,1004367,,3.5132836849414257
case_018,3,3,4,capls,2.0,0,0.078,0.521,True,285877,3290112,2245632,1044480,4882960,0.5731639082246983,2798592,4,1004367,,3.5132836849414257
case_029,2,2,4,capls,0.03,0,0.084,0.206,True,13376,159964,159964,0,590128,,,10,37555,,2.8076405502392343
case_029,2,2,4,capls,0.06,0,0.095,0.147,True,12421,143528,143528,0,573692,,,8,37555,,3.023508574188874
case_029,2,2,4,capls,0.12,0,0.084,0.176,True,13791,157872,157872,0,588036,,,8,37555,,2.723152780799072
case_029,2,2,4,capls,0.25,0,0.018,0.192,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_029,2,2,4,capls,0.5,0,0.018,0.192,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_029,2,2,4,capls,1.0,0,0.018,0.192,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_029,2,2,4,capls,2.0,0,0.018,0.192,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_018,2,2,4,capls,0.03,0,0.172,0.755,True,278138,8604168,8489480,114688,10197016,,,11,1004367,,3.611038405395883
case_018,2,2,4,capls,0.06,0,0.136,0.647,True,272605,5298952,3926792,1372160,6891800,,,9,1004367,,3.6843308083123936
case_018,2,2,4,capls,0.12,0,0.106,0.575,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088
case_018,2,2,4,capls,0.25,0,0.131,0.575,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088
case_018,2,2,4,capls,0.5,0,0.13,0.575,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088
case_018,2,2,4,capls,1.0,0,0.077,0.48,True,286549,3290112,2245632,1044480,4882960,,,4,1004367,,3.505044512456857
case_018,2,2,4,capls,2.0,0,0.081,0.48,True,286549,3290112,2245632,1044480,4882960,,,4,1004367,,3.505044512456857
case_027,2,2,4,capls,0.03,0,0.083,0.437,True,754544,17571840,15507456,2064384,19611648,,,9,2363952,,3.1329544731652494
case_027,2,2,4,capls,0.06,0,0.082,0.459,True,680272,15704064,13049856,2654208,17743872,,,8,2363952,,3.4750099960015994
case_027,2,2,4,capls,0.12,0,0.058,0.387,True,643192,13271040,11673600,1597440,15310848,,,8,2363952,,3.6753442206992624
case_027,2,2,4,capls,0.25,0,0.071,0.685,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,2,2,4,capls,0.5,0,0.074,0.685,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,2,2,4,capls,1.0,0,0.068,0.685,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,2,2,4,capls,2.0,0,0.049,0.685,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,3,3,4,capls,0.03,0,0.086,0.449,True,754385,17571840,15507456,2064384,19611648,0.22,2703360,9,2363952,,3.1336147988096266
case_027,3,3,4,capls,0.06,0,0.078,0.478,True,680272,15704064,13049856,2654208,17743872,0.001893939393939394,18432,8,2363952,,3.4750099960015994
case_027,3,3,4,capls,0.12,0,0.076,0.334,True,643192,13271040,11673600,1597440,15310848,0.1334214002642008,1241088,8,2363952,,3.6753442206992624
case_027,3,3,4,capls,0.25,0,0.076,0.362,True,559196,3317760,3317760,0,5357568,0.0,0,4,2363952,,4.227412213249022
case_027,3,3,4,capls,0.5,0,0.053,0.362,True,559196,3317760,3317760,0,5357568,0.0,0,4,2363952,,4.227412213249022
case_027,3,3,4,capls,1.0,0,0.05,0.362,True,559196,3317760,3317760,0,5357568,0.0,0,4,2363952,,4.227412213249022
case_027,3,3,4,capls,2.0,0,0.05,0.362,True,559196,3317760,3317760,0,5357568,0.0,0,4,2363952,,4.227412213249022
case_032,2,2,4,capls,0.03,0,0.103,0.141,True,16788,235250,235250,0,528338,,,24,41443,,2.468608529902311
case_032,2,2,4,capls,0.06,0,0.094,0.129,True,14946,219318,219318,0,512406,,,14,41443,,2.772848922788706
case_032,2,2,4,capls,0.12,0,0.065,0.147,True,13363,218346,218346,0,511434,,,15,41443,,3.1013245528698645
case_032,2,2,4,capls,0.25,0,0.061,0.139,True,15362,222330,222330,0,515418,,,12,41443,,2.6977607082411144
case_032,2,2,4,capls,0.5,0,0.048,0.145,True,16180,225520,225520,0,518608,,,9,41443,,2.561372064276885
case_032,2,2,4,capls,1.0,0,0.022,0.124,True,14266,12288,12288,0,305376,,,4,41443,,2.905018926118043
case_032,2,2,4,capls,2.0,0,0.026,0.083,True,11276,0,0,0,293088,,,4,41443,,3.675328130542746
case_032,3,3,4,capls,0.03,0,0.123,0.119,True,17486,450252,450252,0,743340,0.3516621367342672,218660,23,41443,,2.3700674825574746
case_032,3,3,4,capls,0.06,0,0.1,0.162,True,13779,405836,405836,0,698924,0.4284615212720789,268432,13,41443,,3.0076928659554394
case_032,3,3,4,capls,0.12,0,0.031,0.192,True,13985,316832,316832,0,609920,0.4329806920149436,248020,20,41443,,2.963389345727565
case_032,3,3,4,capls,0.25,0,0.076,0.142,True,15048,288074,288074,0,581162,0.47982396241862196,268426,16,41443,,2.7540536948431686
case_032,3,3,4,capls,0.5,0,0.058,0.167,True,16104,225592,225592,0,518680,0.44677646909627,225472,9,41443,,2.57346000993542
case_032,3,3,4,capls,1.0,0,0.03,0.134,True,14266,12288,12288,0,305376,0.04216247375138963,12288,4,41443,,2.905018926118043
case_032,3,3,4,capls,2.0,0,0.02,0.113,True,11276,0,0,0,293088,0.0,0,4,41443,,3.675328130542746
case_026,1,1,4,capls,0.03,0,0.091,0.092,True,68070,1096194,1096194,0,1625048,,,19,99203,,1.4573674158954018
case_026,1,1,4,capls,0.06,0,0.072,0.115,True,60779,943738,943738,0,1472592,,,15,99203,,1.6321920400138206
case_026,1,1,4,capls,0.12,0,0.064,0.117,True,68256,981332,981332,0,1510186,,,15,99203,,1.4533960384435067
case_026,1,1,4,capls,0.25,0,0.064,0.083,True,59416,1183608,1183608,0,1712462,,,13,99203,,1.6696344419011715
case_026,1,1,4,capls,0.5,0,0.043,0.154,True,53680,730400,730400,0,1259254,,,8,99203,,1.8480439642324888
case_026,1,1,4,capls,1.0,0,0.017,0.078,True,54169,657824,657824,0,1186678,,,8,99203,,1.8313611105983127
case_026,1,1,4,capls,2.0,0,0.014,0.089,True,42208,0,0,0,528854,,,4,99203,,2.3503364291129643
case_029,1,1,4,capls,0.03,0,0.123,0.186,True,17134,254200,254200,0,684364,,,10,37555,,2.191840784405276
case_029,1,1,4,capls,0.06,0,0.1,0.154,True,13351,143508,143508,0,573672,,,8,37555,,2.8128979102688936
case_029,1,1,4,capls,0.12,0,0.084,0.234,True,15208,157848,157848,0,588012,,,8,37555,,2.4694239873750656
case_029,1,1,4,capls,0.25,0,0.028,0.198,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_029,1,1,4,capls,0.5,0,0.021,0.198,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_029,1,1,4,capls,1.0,0,0.026,0.198,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_029,1,1,4,capls,2.0,0,0.028,0.198,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443
case_032,1,1,4,capls,0.03,0,0.094,0.165,True,23691,333628,333628,0,626716,,,24,41443,,1.7493140855177072
case_032,1,1,4,capls,0.06,0,0.1,0.169,True,20044,295104,295104,0,588192,,,14,41443,,2.0676012771901817
case_032,1,1,4,capls,0.12,0,0.073,0.15,True,21610,264446,264446,0,557534,,,11,41443,,1.9177695511337345
case_032,1,1,4,capls,0.25,0,0.069,0.152,True,17874,312462,312462,0,605550,,,12,41443,,2.3186192234530605
case_032,1,1,4,capls,0.5,0,0.051,0.256,True,20511,225492,225492,0,518580,,,9,41443,,2.0205255716444834
case_032,1,1,4,capls,1.0,0,0.02,0.119,True,14266,12288,12288,0,305376,,,4,41443,,2.905018926118043
case_032,1,1,4,capls,2.0,0,0.017,0.121,True,11276,0,0,0,293088,,,4,41443,,3.675328130542746
case_027,1,1,4,capls,0.03,0,0.09,0.494,True,768664,19341312,19341312,0,21381120,,,9,2363952,,3.075403557341049
case_027,1,1,4,capls,0.06,0,0.083,0.367,True,702056,16687104,16687104,0,18726912,,,8,2363952,,3.3671843841516917
case_027,1,1,4,capls,0.12,0,0.064,0.446,True,664336,13737984,13737984,0,15777792,,,8,2363952,,3.5583680547192986
case_027,1,1,4,capls,0.25,0,0.075,0.828,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,1,1,4,capls,0.5,0,0.049,0.828,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,1,1,4,capls,1.0,0,0.053,0.828,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_027,1,1,4,capls,2.0,0,0.055,0.828,True,559196,3317760,3317760,0,5357568,,,4,2363952,,4.227412213249022
case_042,2,2,4,capls,0.03,0,0.41,1.794,True,482150,15863904,15152096,711808,18252868,,,8,1686740,,3.498371875972208
case_042,2,2,4,capls,0.06,0,0.197,1.884,True,440786,8597472,6020064,2577408,10986436,,,7,1686740,,3.8266641862491095
case_042,2,2,4,capls,0.12,0,0.198,1.865,True,434592,8503584,5926176,2577408,10892548,,,4,1686740,,3.8812035196230026
case_042,2,2,4,capls,0.25,0,0.163,1.865,True,434592,8503584,5926176,2577408,10892548,,,4,1686740,,3.8812035196230026
case_042,2,2,4,capls,0.5,0,0.158,1.865,True,434592,8503584,5926176,2577408,10892548,,,4,1686740,,3.8812035196230026
case_042,2,2,4,capls,1.0,0,0.125,1.414,True,498756,7065600,3741696,3323904,9454564,,,4,1686740,,3.381894152651798
case_042,2,2,4,capls,2.0,0,0.149,1.414,True,498756,7065600,3741696,3323904,9454564,,,4,1686740,,3.381894152651798
case_042,3,3,4,capls,0.03,0,0.413,1.878,True,480647,15863904,15152096,711808,18252868,0.4358307643550664,5808864,8,1686740,,3.5093114073322003
case_042,3,3,4,capls,0.06,0,0.232,1.994,True,440674,8597472,6020064,2577408,10986436,0.4483173922216752,4895712,7,1686740,,3.8276367564231153
case_042,3,3,4,capls,0.12,0,0.179,1.962,True,434480,8503584,5926176,2577408,10892548,0.4511686659717683,4903200,4,1686740,,3.8822040139937397
case_042,3,3,4,capls,0.25,0,0.221,1.962,True,434480,8503584,5926176,2577408,10892548,0.4511686659717683,4903200,4,1686740,,3.8822040139937397
case_042,3,3,4,capls,0.5,0,0.208,1.962,True,434480,8503584,5926176,2577408,10892548,0.4511686659717683,4903200,4,1686740,,3.8822040139937397
case_042,3,3,4,capls,1.0,0,0.165,1.477,True,485118,7065600,3741696,3323904,9454564,0.4596699481812536,4334592,4,1686740,,3.476968490140543
case_042,3,3,4,capls,2.0,0,0.185,1.477,True,485118,7065600,3741696,3323904,9454564,0.4596699481812536,4334592,4,1686740,,3.476968490140543
case_040,3,3,4,capls,0.03,0,0.389,0.905,True,133171,2789254,2789254,0,3700492,0.3448127172632605,906814,167,253454,,1.9032221729956222
