case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_012,2,2,3,capls,c4,0,0.068,0.188,True,27585,156120,156120,0,711018,,,126,59088,,2.1420337139749863,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_012,2,2,3,capls,c5,0,0.082,0.167,True,28865,163322,163322,0,718220,,,126,59088,,2.0470465962238005,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_012,2,2,3,capls,c6,0,0.022,0.124,True,21665,0,0,0,554898,,,3,59088,,2.727348257558274,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_012,2,2,3,capls,c7,0,0.1,0.222,True,21724,159308,159308,0,714206,,,8,59088,,2.7199410789909777,"{""block_cap"": 0.08}",False,
case_012,2,2,3,capls,c8,0,0.216,0.172,True,29100,444372,444372,0,999270,,,18,59088,,2.0305154639175256,"{""block_cap"": 0.005}",False,
case_012,2,2,3,capls,c9,0,0.097,0.116,True,27337,156120,156120,0,711018,,,8,59088,,2.1614661447854555,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_012,2,2,3,capls,c10,0,0.012,0.116,True,30092,0,0,0,554898,,,2,59088,,1.9635783596969294,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_012,2,2,3,capls,c11,0,0.056,0.116,True,27337,156120,156120,0,711018,,,8,59088,,2.1614661447854555,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_012,2,2,3,capls,c12,0,0.092,0.22,True,22436,163322,163322,0,718220,,,9,59088,,2.6336245320021394,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_012,2,2,3,capls,c13,0,0.083,0.22,True,22436,163322,163322,0,718220,,,9,59088,,2.6336245320021394,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_012,2,2,3,capls,c14,0,0.158,0.164,True,18760,163322,163322,0,718220,,,972,59088,,3.149680170575693,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,3,capls,c15,0,0.182,0.164,True,18760,163322,163322,0,718220,,,972,59088,,3.149680170575693,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,3,capls,c16,0,0.142,0.128,True,18325,163322,163322,0,718220,,,972,59088,,3.2244474761255115,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,
case_012,2,2,3,capls,c17,0,0.173,0.141,True,18886,159260,159260,0,714158,,,972,59088,,3.1286667372656995,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,3,capls,_best,0,0.141,0.128,True,18325,163322,163322,0,718220,,,972,59088,,3.2244474761255115,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n3_capls_best.json
case_012,3,3,3,capls,c0,0,0.047,0.231,True,22604,219136,219136,0,774034,0.23839679662409877,163606,9,59088,,2.614050610511414,"{""block_cap"": 0.35}",False,
case_012,3,3,3,capls,c1,0,0.048,0.212,True,23177,225280,225280,0,780178,0.23471214137528257,161558,9,59088,,2.5494239979289812,"{""block_cap"": 0.15}",False,
case_012,3,3,3,capls,c2,0,0.058,0.201,True,22438,258886,258886,0,813784,0.31046162912699965,225474,9,59088,,2.6333897851858454,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_012,3,3,3,capls,c3,0,0.083,0.194,True,21573,133352,133352,0,688250,0.1842200697608482,111756,6,59088,,2.7389792796551244,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_012,3,3,3,capls,c4,0,0.031,0.172,True,29605,219136,219136,0,774034,0.24959054374624787,171288,126,59088,,1.995879074480662,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_012,3,3,3,capls,c5,0,0.053,0.212,True,33569,258886,258886,0,813784,0.25688257827151384,186562,126,59088,,1.7601954183919688,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_012,3,3,3,capls,c6,0,0.028,0.104,True,21665,0,0,0,554898,0.0,0,3,59088,,2.727348257558274,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_012,3,3,3,capls,c7,0,0.046,0.129,True,24681,258802,258802,0,813700,0.2310212982973196,163984,11,59088,,2.39406831165674,"{""block_cap"": 0.08}",False,
case_012,3,3,3,capls,c8,0,0.213,0.192,True,27395,391632,391632,0,946530,0.22072292178930067,168940,17,59088,,2.156889943420332,"{""block_cap"": 0.005}",False,
case_012,3,3,3,capls,c9,0,0.042,0.231,True,22604,219136,219136,0,774034,0.23839679662409877,163606,9,59088,,2.614050610511414,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_012,3,3,3,capls,c10,0,0.019,0.171,True,30092,0,0,0,554898,0.0,0,2,59088,,1.9635783596969294,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_012,3,3,3,capls,c11,0,0.044,0.231,True,22604,219136,219136,0,774034,0.23839679662409877,163606,9,59088,,2.614050610511414,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_012,3,3,3,capls,c12,0,0.068,0.241,True,20579,258886,258886,0,813784,0.31046162912699965,225474,9,59088,,2.8712765440497594,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_012,3,3,3,capls,c13,0,0.081,0.241,True,20579,258886,258886,0,813784,0.31046162912699965,225474,9,59088,,2.8712765440497594,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_012,3,3,3,capls,c14,0,0.143,0.186,True,19757,258886,258886,0,813784,0.2891357569114938,209986,972,59088,,2.9907374601407097,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,3,3,3,capls,c15,0,0.123,0.186,True,19757,258886,258886,0,813784,0.2891357569114938,209986,972,59088,,2.9907374601407097,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,3,3,3,capls,c16,0,0.144,0.197,True,19484,258886,258886,0,813784,0.2389053967344758,173506,972,59088,,3.0326421679326625,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,
case_012,3,3,3,capls,c17,0,0.163,0.17,True,19732,280838,280838,0,835736,0.2897636102189192,215616,972,59088,,2.994526657206568,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,3,3,3,capls,_best,0,0.121,0.197,True,19484,258886,258886,0,813784,0.2389053967344758,173506,972,59088,,3.0326421679326625,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p3_n3_capls_best.json
case_012,2,2,4,capls,c0,0,0.091,0.156,True,18089,73016,73016,0,627914,,,8,59088,,3.2665155619437227,"{""block_cap"": 0.35}",False,
case_012,2,2,4,capls,c1,0,0.111,0.213,True,19185,152660,152660,0,707558,,,9,59088,,3.0799061767005473,"{""block_cap"": 0.15}",False,
case_012,2,2,4,capls,c2,0,0.115,0.183,True,20521,101632,101632,0,656530,,,6,59088,,2.8793918425028022,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_012,2,2,4,capls,c3,0,0.124,0.16,True,22775,109504,109504,0,664402,,,6,59088,,2.594423710208562,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_012,2,2,4,capls,c4,0,0.133,0.176,True,27280,73016,73016,0,627914,,,126,59088,,2.165982404692082,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_012,2,2,4,capls,c5,0,0.128,0.146,True,21961,101632,101632,0,656530,,,126,59088,,2.690587860297801,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_012,2,2,4,capls,c6,0,0.131,0.156,True,18089,73016,73016,0,627914,,,8,59088,,3.2665155619437227,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_012,2,2,4,capls,c7,0,0.105,0.125,True,17759,101750,101750,0,656648,,,8,59088,,3.327214370178501,"{""block_cap"": 0.08}",False,
case_012,2,2,4,capls,c8,0,0.207,0.251,True,34562,383458,383458,0,938356,,,22,59088,,1.7096232856894855,"{""block_cap"": 0.005}",False,
case_012,2,2,4,capls,c9,0,0.148,0.156,True,18089,73016,73016,0,627914,,,8,59088,,3.2665155619437227,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_012,2,2,4,capls,c10,0,0.084,0.174,True,27337,156120,156120,0,711018,,,8,59088,,2.1614661447854555,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_012,2,2,4,capls,c11,0,0.087,0.188,True,18387,73000,73000,0,627898,,,8,59088,,3.2135748082884645,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_012,2,2,4,capls,c12,0,0.099,0.212,True,20963,101632,101632,0,656530,,,8,59088,,2.8186805323665505,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_012,2,2,4,capls,c13,0,0.098,0.212,True,20963,101632,101632,0,656530,,,8,59088,,2.8186805323665505,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_012,2,2,4,capls,c14,0,0.16,0.161,True,16416,101632,101632,0,656530,,,972,59088,,3.5994152046783627,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,4,capls,c15,0,0.192,0.161,True,16416,101632,101632,0,656530,,,972,59088,,3.5994152046783627,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,4,capls,c16,0,0.202,0.108,True,16308,101632,101632,0,656530,,,972,59088,,3.623252391464312,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_012,2,2,4,capls,c17,0,0.175,0.147,True,15815,113312,113312,0,668210,,,972,59088,,3.7361998103066707,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_012,2,2,4,capls,_best,0,0.213,0.147,True,15815,113312,113312,0,668210,,,972,59088,,3.7361998103066707,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n4_capls_best.json
case_012,2,2,5,capls,c0,0,0.093,0.135,True,18348,70824,70824,0,625722,,,8,59088,,3.2204054937867888,"{""block_cap"": 0.35}",False,
case_012,2,2,5,capls,c1,0,0.092,0.205,True,18668,84992,84992,0,639890,,,10,59088,,3.1652024855367475,"{""block_cap"": 0.15}",False,
case_012,2,2,5,capls,c2,0,0.09,0.184,True,20439,193344,193344,0,748242,,,14,59088,,2.890943783942463,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_012,2,2,5,capls,c3,0,0.132,0.189,True,18484,60840,60840,0,615738,,,10,59088,,3.1967106686864315,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_012,2,2,5,capls,c4,0,0.138,0.187,True,20261,70824,70824,0,625722,,,127,59088,,2.9163417402892255,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_012,2,2,5,capls,c5,0,0.134,0.202,True,22503,193344,193344,0,748242,,,127,59088,,2.625783228902813,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_012,2,2,5,capls,c6,0,0.127,0.143,True,20945,128558,128558,0,683456,,,10,59088,,2.821102888517546,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_012,2,2,5,capls,c7,0,0.107,0.146,True,20035,188784,188784,0,743682,,,14,59088,,2.9492388320439233,"{""block_cap"": 0.08}",False,
case_012,2,2,5,capls,c8,0,0.284,0.237,True,29349,402790,402790,0,957688,,,27,59088,,2.0132883573545945,"{""block_cap"": 0.005}",False,
case_012,2,2,5,capls,c9,0,0.138,0.135,True,18348,70824,70824,0,625722,,,8,59088,,3.2204054937867888,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_012,2,2,5,capls,c10,0,0.123,0.146,True,18089,73016,73016,0,627914,,,8,59088,,3.2665155619437227,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_012,2,2,5,capls,c11,0,0.08,0.135,True,18348,70824,70824,0,625722,,,8,59088,,3.2204054937867888,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_012,2,2,5,capls,c12,0,0.093,0.184,True,17932,193344,193344,0,748242,,,15,59088,,3.295114878429623,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_012,2,2,5,capls,c13,0,0.104,0.184,True,17932,193344,193344,0,748242,,,15,59088,,3.295114878429623,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_012,2,2,5,capls,c14,0,0.172,0.143,True,18052,193344,193344,0,748242,,,972,59088,,3.2732107245734543,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,5,capls,c15,0,0.167,0.143,True,18052,193344,193344,0,748242,,,972,59088,,3.2732107245734543,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,2,2,5,capls,c16,0,0.147,0.141,True,20689,193344,193344,0,748242,,,972,59088,,2.8560104403306106,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_012,2,2,5,capls,c17,0,0.178,0.131,True,16359,114122,114122,0,669020,,,972,59088,,3.61195672107097,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_012,2,2,5,capls,_best,0,0.175,0.131,True,16359,114122,114122,0,669020,,,972,59088,,3.61195672107097,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n5_capls_best.json
case_003,3,3,4,capls,c0,0,0.707,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344,"{""block_cap"": 0.35}",False,
case_003,3,3,4,capls,c1,0,0.695,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344,"{""block_cap"": 0.15}",False,
case_003,3,3,4,capls,c2,0,1.896,3.339,True,202952,3927966,3927966,0,5212230,0.4383427300901108,1769992,76,602212,,2.967263195238283,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_003,3,3,4,capls,c3,0,1.397,2.54,True,523104,512914,512914,0,1797178,0.11058369098712446,180362,9,602212,,1.1512280540772006,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_003,3,3,4,capls,c4,0,0.872,3.636,True,227575,3646612,3646612,0,4930876,0.3379271379403833,1306256,461,602212,,2.6462133362627704,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_003,3,3,4,capls,c5,0,1.926,3.679,True,230204,3927966,3927966,0,5212230,0.3977698407941915,1606162,461,602212,,2.6159927716286426,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_003,3,3,4,capls,c6,0,0.868,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_003,3,3,4,capls,c7,0,2.463,5.821,True,301344,7434832,7434832,0,8719096,0.4122585990568232,2321678,206,602212,,1.9984204098969949,"{""block_cap"": 0.08}",False,
case_003,3,3,4,capls,c8,0,1.331,6.041,True,304386,7428770,7428770,0,8713034,0.3885715425880636,2181136,230,602212,,1.978448417469923,"{""block_cap"": 0.005}",False,
case_003,3,3,4,capls,c9,0,0.636,3.849,True,203775,3646612,3646612,0,4930876,0.43763077235107734,1691660,76,602212,,2.9552791068580544,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_003,3,3,4,capls,c10,0,0.48,4.024,True,279009,2436874,2436874,0,3721138,0.3284411205256787,942090,57,602212,,2.158396324132913,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_003,3,3,4,capls,c11,0,0.501,3.388,True,201941,3646612,3646612,0,4930876,0.42385556730623963,1638412,69,602212,,2.98211853957344,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_003,3,3,4,capls,c12,0,1.62,3.937,True,201215,3927966,3927966,0,5212230,0.3908910483075684,1578386,76,602212,,2.992878264542902,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_003,3,3,4,capls,c13,0,1.661,3.937,True,201215,3927966,3927966,0,5212230,0.3908910483075684,1578386,76,602212,,2.992878264542902,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_003,3,3,4,capls,c14,0,2.483,3.26,True,179646,3927966,3927966,0,5212230,0.4041731407126148,1632018,13455,602212,,3.352214911548267,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_003,3,3,4,capls,c15,0,2.435,3.26,True,179646,3927966,3927966,0,5212230,0.4041731407126148,1632018,13455,602212,,3.352214911548267,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_003,3,3,4,capls,c16,0,2.462,3.465,True,183458,3927966,3927966,0,5212230,0.4528635796962692,1828626,13455,602212,,3.282560586074197,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_003,3,3,4,capls,c17,0,2.667,3.26,True,179646,3927966,3927966,0,5212230,0.4041731407126148,1632018,13455,602212,,3.352214911548267,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_003,3,3,4,capls,_best,0,2.587,3.26,True,179646,3927966,3927966,0,5212230,0.4041731407126148,1632018,13455,602212,,3.352214911548267,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_003_p3_n4_capls_best.json
case_012,3,3,4,capls,c0,0,0.127,0.135,True,20558,157436,157436,0,712334,0.21680466501741807,137416,9,59088,,2.8742095534585075,"{""block_cap"": 0.35}",False,
case_012,3,3,4,capls,c1,0,0.132,0.148,True,20958,214946,214946,0,769844,0.26416251459826173,180050,11,59088,,2.819352991697681,"{""block_cap"": 0.15}",False,
case_012,3,3,4,capls,c2,0,0.144,0.195,True,18738,165780,165780,0,720678,0.2138960005965549,137684,10,59088,,3.1533781620236954,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_012,3,3,4,capls,c3,0,0.093,0.159,True,22681,109504,109504,0,664402,0.15088810190523252,87940,6,59088,,2.605176138618227,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_012,3,3,4,capls,c4,0,0.104,0.144,True,20673,157436,157436,0,712334,0.21438127934568588,135880,126,59088,,2.8582208677985776,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_012,3,3,4,capls,c5,0,0.097,0.151,True,20820,165780,165780,0,720678,0.23199149909273942,149332,126,59088,,2.8380403458213257,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_012,3,3,4,capls,c6,0,0.12,0.135,True,20558,157436,157436,0,712334,0.21680466501741807,137416,9,59088,,2.8742095534585075,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_012,3,3,4,capls,c7,0,0.133,0.174,True,19505,145038,145038,0,699936,0.20642615666646333,128594,10,59088,,3.0293770827992823,"{""block_cap"": 0.08}",False,
case_012,3,3,4,capls,c8,0,0.207,0.221,True,31486,420986,420986,0,975884,0.12446501429778824,92188,24,59088,,1.8766435876262466,"{""block_cap"": 0.005}",False,
case_012,3,3,4,capls,c9,0,0.114,0.135,True,20558,157436,157436,0,712334,0.21680466501741807,137416,9,59088,,2.8742095534585075,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_012,3,3,4,capls,c10,0,0.049,0.257,True,22604,219136,219136,0,774034,0.23839679662409877,163606,9,59088,,2.614050610511414,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_012,3,3,4,capls,c11,0,0.11,0.135,True,20558,157436,157436,0,712334,0.21680466501741807,137416,9,59088,,2.8742095534585075,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_012,3,3,4,capls,c12,0,0.12,0.173,True,18172,165780,165780,0,720678,0.21926499465586238,141140,12,59088,,3.2515958617653533,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_012,3,3,4,capls,c13,0,0.122,0.173,True,18172,165780,165780,0,720678,0.21926499465586238,141140,12,59088,,3.2515958617653533,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_012,3,3,4,capls,c14,0,0.157,0.15,True,16026,165780,165780,0,720678,0.18476423653401605,118932,972,59088,,3.6870086110071134,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,3,3,4,capls,c15,0,0.149,0.15,True,16026,165780,165780,0,720678,0.18476423653401605,118932,972,59088,,3.6870086110071134,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_012,3,3,4,capls,c16,0,0.16,0.177,True,15825,165780,165780,0,720678,0.20246203176654817,130324,972,59088,,3.733838862559242,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_012,3,3,4,capls,c17,0,0.171,0.155,True,14808,185214,185214,0,740112,0.1896481535330038,123918,972,59088,,3.9902755267423013,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_012,3,3,4,capls,_best,0,0.162,0.155,True,14808,185214,185214,0,740112,0.1896481535330038,123918,972,59088,,3.9902755267423013,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p3_n4_capls_best.json
case_009,2,2,4,capls,c0,0,0.492,1.051,True,87428,627610,627610,0,1122942,,,61,153261,,1.7529967516127556,"{""block_cap"": 0.35}",False,
case_009,2,2,4,capls,c1,0,0.764,1.543,True,103673,1295822,1295822,0,1791154,,,319,153261,,1.4783116144029786,"{""block_cap"": 0.15}",False,
case_009,2,2,4,capls,c2,0,0.489,1.078,True,69645,747930,747930,0,1243262,,,98,153261,,2.200603058367435,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_009,2,2,4,capls,c3,0,0.484,1.046,True,131412,182824,182824,0,678156,,,14,153261,,1.1662633549447539,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_009,2,2,4,capls,c4,0,0.462,0.889,True,84731,627610,627610,0,1122942,,,300,153261,,1.8087948920701986,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_009,2,2,4,capls,c5,0,0.389,1.068,True,87368,747930,747930,0,1243262,,,300,153261,,1.754200622653603,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_009,2,2,4,capls,c6,0,0.559,1.051,True,87428,627610,627610,0,1122942,,,61,153261,,1.7529967516127556,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_009,2,2,4,capls,c7,0,1.053,1.494,True,95634,1302100,1302100,0,1797432,,,292,153261,,1.6025785808394504,"{""block_cap"": 0.08}",False,
case_009,2,2,4,capls,c8,0,1.175,1.557,True,111651,1495826,1495826,0,1991158,,,354,153261,,1.37267915200043,"{""block_cap"": 0.005}",False,
case_009,2,2,4,capls,c9,0,0.407,1.051,True,87428,627610,627610,0,1122942,,,61,153261,,1.7529967516127556,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_009,2,2,4,capls,c10,0,0.451,0.922,True,92495,517004,517004,0,1012336,,,27,153261,,1.656965241364398,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_009,2,2,4,capls,c11,0,0.241,0.859,True,86471,625690,625690,0,1121022,,,68,153261,,1.7723976824600154,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_009,2,2,4,capls,c12,0,0.507,1.464,True,63921,747930,747930,0,1243262,,,100,153261,,2.3976627399446193,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,
case_009,2,2,4,capls,c13,0,0.477,1.464,True,63921,747930,747930,0,1243262,,,100,153261,,2.3976627399446193,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_009,2,2,4,capls,c14,0,0.959,0.956,True,65461,747930,747930,0,1243262,,,5671,153261,,2.3412566260827057,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_009,2,2,4,capls,c15,0,0.937,0.956,True,65461,747930,747930,0,1243262,,,5671,153261,,2.3412566260827057,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_009,2,2,4,capls,c16,0,0.987,1.014,True,68853,747930,747930,0,1243262,,,5671,153261,,2.2259160820879265,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_009,2,2,4,capls,c17,0,1.525,1.457,True,81115,1300980,1300980,0,1796312,,,5671,153261,,1.8894285890402516,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
