case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_053,3,3,4,capls,c7,0,0.974,5.502,True,555669,11779230,11691166,88064,14774518,0.49246699667879057,5448972,216,1472686,,2.650293610044829,"{""block_cap"": 0.08}",False,
case_053,3,3,4,capls,c8,0,1.082,13.728,True,578037,13443982,13443982,0,16439270,0.33138600369682797,3629370,232,1472686,,2.5477365635763802,"{""block_cap"": 0.005}",False,
case_053,3,3,4,capls,c9,0,0.49,8.268,True,692699,7571970,3757314,3814656,10567258,0.25449932655695107,2604540,28,1472686,,2.1260114421992813,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_053,3,3,4,capls,c10,0,0.321,8.743,True,851816,6882716,2590220,4292496,9878004,0.43204620237337477,4149974,8,1472686,,1.728878067563887,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_053,3,3,4,capls,c11,0,0.429,3.268,True,695287,7571970,3757314,3814656,10567258,0.3566906938222251,3650364,11,1472686,,2.11809799406576,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_053,3,3,4,capls,c12,0,0.651,2.872,True,550216,9488160,3593824,5894336,12483448,0.5084663588905041,5931796,20,1472686,,2.676559751079576,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_053,3,3,4,capls,c13,0,0.707,2.872,True,550216,9488160,3593824,5894336,12483448,0.5084663588905041,5931796,20,1472686,,2.676559751079576,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_053,3,3,4,capls,c14,0,1.716,2.884,True,605295,3593824,3593824,0,6589112,0.5076266854932162,3203964,11670,1472686,,2.4330053940640513,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_053,3,3,4,capls,c15,0,1.889,2.953,True,593011,3614850,3593824,21026,6610138,0.506782799824364,3203966,11670,1472686,,2.4834041864316174,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_053,3,3,4,capls,c16,0,2.022,2.548,True,671479,3593824,3593824,0,6589112,0.5090865247049348,3213178,11670,1472686,,2.1931974045353613,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_053,3,3,4,capls,c17,0,3.41,4.503,True,424946,12542018,12542018,0,15537306,0.34561738790345053,3859996,11670,1472686,,3.4655838624201665,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_053,3,3,4,capls,_best,0,3.108,4.503,True,424946,12542018,12542018,0,15537306,0.34561738790345053,3859996,11670,1472686,,3.4655838624201665,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_053_p3_n4_capls_best.json
case_014,3,3,4,capls,c0,0,1.017,13.564,True,4558162,89273760,23348736,65925024,99206500,0.25507035930498634,25294848,4,17698626,,3.8828426896630703,"{""block_cap"": 0.35}",False,
case_014,3,3,4,capls,c1,0,0.944,13.564,True,4558162,89273760,23348736,65925024,99206500,0.25507035930498634,25294848,4,17698626,,3.8828426896630703,"{""block_cap"": 0.15}",False,
case_014,3,3,4,capls,c2,0,1.336,13.42,True,4552605,89218464,23348736,65869728,99151204,0.25556910778770664,25330176,4,17698626,,3.88758216449703,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_014,3,3,4,capls,c3,0,1.342,12.858,True,4563172,69468576,7561728,61906848,79401316,0.08796448760413804,6981120,4,17698626,,3.8785796371471424,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_014,3,3,4,capls,c4,0,0.838,18.069,True,4574696,86306208,23348736,62957472,96238948,0.323340460941977,31105536,1335,17698626,,3.8688092061199257,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_014,3,3,4,capls,c5,0,1.324,18.205,True,4580047,86042016,23348736,62693280,95974756,0.3246471599052272,31145472,1335,17698626,,3.8642891655915323,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_014,3,3,4,capls,c6,0,1.374,13.03,True,4574629,61787040,6289920,55497120,71719780,0.1712323699034896,12274176,4,17698626,,3.8688658686857447,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_014,3,3,4,capls,c7,0,0.908,13.564,True,4558162,89273760,23348736,65925024,99206500,0.25507035930498634,25294848,4,17698626,,3.8828426896630703,"{""block_cap"": 0.08}",False,
case_014,3,3,4,capls,c8,0,1.127,12.931,True,4453421,87805200,29713272,58091928,97737940,0.3766237285396611,36692856,59,17698626,,3.9741641313498097,"{""block_cap"": 0.005}",True,
case_014,3,3,4,capls,c9,0,0.933,18.544,True,4578629,88152480,23348736,64803744,98085220,0.3058482067687131,29948928,73,17698626,,3.8654859347634414,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_014,3,3,4,capls,c10,0,0.745,13.152,True,5987235,83601312,15548928,68052384,93534052,0.21938709633532555,20511744,3,17698626,,2.9560600176876304,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_014,3,3,4,capls,c11,0,0.783,13.564,True,4558162,89273760,23348736,65925024,99206500,0.25507035930498634,25294848,4,17698626,,3.8828426896630703,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_014,3,3,4,capls,c12,0,1.332,13.42,True,4552605,89218464,23348736,65869728,99151204,0.25556910778770664,25330176,4,17698626,,3.88758216449703,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_014,3,3,4,capls,c13,0,1.414,13.42,True,4552605,89218464,23348736,65869728,99151204,0.25556910778770664,25330176,4,17698626,,3.88758216449703,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_014,3,3,4,capls,c14,0,5.109,21.761,True,7982011,352905216,23348736,329556480,362837956,0.13788489469473364,29371392,35705,17698626,,2.217314158048642,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_014,3,3,4,capls,c15,0,4.983,21.547,True,7990750,352905216,23348736,329556480,362837956,0.13775510031629493,29343744,35705,17698626,,2.2148892156556017,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_014,3,3,4,capls,c16,0,5.406,22.82,True,7975935,352905216,23348736,329556480,362837956,0.13742340357139599,29273088,35705,17698626,,2.219003289269534,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_014,3,3,4,capls,c17,0,4.925,21.761,True,7982011,352905216,23348736,329556480,362837956,0.13788489469473364,29371392,35705,17698626,,2.217314158048642,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_014,3,3,4,capls,_best,0,1.151,12.931,True,4453421,87805200,29713272,58091928,97737940,0.3766237285396611,36692856,59,17698626,,3.9741641313498097,"{""block_cap"": 0.005}",True,results\plans\case_014_p3_n4_capls_best.json
case_066,3,3,2,capls,c0,0,0.176,1.167,True,284726,934314,934314,0,2041348,0.22281939698695663,374698,14,359070,,1.2611071696999923,"{""block_cap"": 0.35}",False,
case_066,3,3,2,capls,c1,0,0.19,1.167,True,284726,934314,934314,0,2041348,0.22281939698695663,374698,14,359070,,1.2611071696999923,"{""block_cap"": 0.15}",False,
case_066,3,3,2,capls,c2,0,0.218,1.844,True,241508,952044,952044,0,2059078,0.2202358117484359,372010,15,359070,,1.4867830465243388,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_066,3,3,2,capls,c3,0,0.188,1.752,True,328476,382232,382232,0,1489266,0.022944370693264698,28276,8,359070,,1.0931392247835459,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_066,3,3,2,capls,c4,0,0.19,1.103,True,246369,934314,934314,0,2041348,0.2220487124930573,373402,270,359070,,1.4574479743798936,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_066,3,3,2,capls,c5,0,0.241,1.991,True,235881,952044,952044,0,2059078,0.2158323979483099,364572,270,359070,,1.5222506263751638,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_066,3,3,2,capls,c6,0,0.174,1.961,True,284856,930218,930218,0,2037252,0.22309109333676277,374698,14,359070,,1.2605316370376611,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_066,3,3,2,capls,c7,0,0.299,1.429,True,305937,2318122,2318122,0,3425156,0.26957706343850646,681514,33,359070,,1.1736730111101306,"{""block_cap"": 0.08}",False,
case_066,3,3,2,capls,c8,0,0.272,2.512,True,257815,3213646,3213646,0,4320680,0.2302840748753645,685482,53,359070,,1.3927428582510715,"{""block_cap"": 0.005}",False,
case_066,3,3,2,capls,c9,0,0.184,2.046,True,259662,934314,934314,0,2041348,0.22281939698695663,374698,21,359070,,1.3828361485315526,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_066,3,3,2,capls,c10,0,0.092,2.209,True,359070,0,0,0,1107034,0.0,0,1,359070,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_066,3,3,2,capls,c11,0,0.123,1.167,True,284726,934314,934314,0,2041348,0.22281939698695663,374698,14,359070,,1.2611071696999923,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_066,3,3,2,capls,c12,0,0.283,1.684,True,229793,952044,952044,0,2059078,0.2202369957801111,372012,16,359070,,1.5625802352552078,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_066,3,3,2,capls,c13,0,0.269,1.684,True,229793,952044,952044,0,2059078,0.2202369957801111,372012,16,359070,,1.5625802352552078,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_066,3,3,2,capls,c14,0,0.796,1.209,True,197561,952044,952044,0,2059078,0.16920049445162758,285804,5962,359070,,1.8175145904302974,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_066,3,3,2,capls,c15,0,0.798,1.209,True,197561,952044,952044,0,2059078,0.16920049445162758,285804,5962,359070,,1.8175145904302974,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_066,3,3,2,capls,c16,0,0.654,1.023,True,213522,952044,952044,0,2059078,0.1984129239425413,335148,5962,359070,,1.6816534127630876,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_066,3,3,2,capls,c17,0,0.738,1.209,True,197561,952044,952044,0,2059078,0.16920049445162758,285804,5962,359070,,1.8175145904302974,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_066,3,3,2,capls,_best,0,0.828,1.209,True,197561,952044,952044,0,2059078,0.16920049445162758,285804,5962,359070,,1.8175145904302974,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_066_p3_n2_capls_best.json
case_014,2,2,5,capls,c0,0,1.108,13.141,True,3752694,92875680,30978048,61897632,102808420,,,5,17698626,,4.716245449269245,"{""block_cap"": 0.35}",False,
case_014,2,2,5,capls,c1,0,0.892,13.141,True,3752694,92875680,30978048,61897632,102808420,,,5,17698626,,4.716245449269245,"{""block_cap"": 0.15}",False,
case_014,2,2,5,capls,c2,0,1.552,13.091,True,3762727,93199776,31047168,62152608,103132516,,,5,17698626,,4.703669971273494,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_014,2,2,5,capls,c3,0,1.599,13.189,True,3722693,70838688,10295808,60542880,80771428,,,5,17698626,,4.7542534396470515,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_014,2,2,5,capls,c4,0,0.966,15.522,True,3761111,90579360,30978048,59601312,100512100,,,1335,17698626,,4.705690951423662,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_014,2,2,5,capls,c5,0,1.538,14.882,True,3765739,90600864,31047168,59553696,100533604,,,1335,17698626,,4.699907773746402,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_014,2,2,5,capls,c6,0,1.125,13.141,True,3752694,92875680,30978048,61897632,102808420,,,5,17698626,,4.716245449269245,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_014,2,2,5,capls,c7,0,1.165,13.141,True,3752694,92875680,30978048,61897632,102808420,,,5,17698626,,4.716245449269245,"{""block_cap"": 0.08}",False,
case_014,2,2,5,capls,c8,0,1.189,13.196,True,3927165,104015720,68011880,36003840,113948460,,,87,17698626,,4.506718205117432,"{""block_cap"": 0.005}",False,
case_014,2,2,5,capls,c9,0,1.09,16.752,True,3777631,93456288,30978048,62478240,103389028,,,75,17698626,,4.6851124421628265,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_014,2,2,5,capls,c10,0,0.823,13.36,True,4577787,89273760,23348736,65925024,99206500,,,4,17698626,,3.8661969200401853,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_014,2,2,5,capls,c11,0,0.952,13.141,True,3752694,92875680,30978048,61897632,102808420,,,5,17698626,,4.716245449269245,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_014,2,2,5,capls,c12,0,1.734,13.091,True,3762727,93199776,31047168,62152608,103132516,,,5,17698626,,4.703669971273494,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_014,2,2,5,capls,c13,0,1.823,13.091,True,3762727,93199776,31047168,62152608,103132516,,,5,17698626,,4.703669971273494,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_014,2,2,5,capls,c14,0,5.594,20.652,True,6955757,348903936,31047168,317856768,358836676,,,35705,17698626,,2.544457202860882,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_014,2,2,5,capls,c15,0,5.304,20.37,True,6967728,348903936,31047168,317856768,358836676,,,35705,17698626,,2.5400856635046605,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_014,2,2,5,capls,c16,0,5.668,21.592,True,6963000,348903936,31047168,317856768,358836676,,,35705,17698626,,2.5418104265402843,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_014,2,2,5,capls,c17,0,5.627,20.652,True,6955757,348903936,31047168,317856768,358836676,,,35705,17698626,,2.544457202860882,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_014,2,2,5,capls,_best,0,1.67,13.189,True,3722693,70838688,10295808,60542880,80771428,,,5,17698626,,4.7542534396470515,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_014_p2_n5_capls_best.json
case_071,2,2,3,capls,c0,0,0.189,0.104,True,16643,247434,247434,0,368880,,,20,18919,,1.1367541909511507,"{""block_cap"": 0.35}",False,
case_071,2,2,3,capls,c1,0,0.199,0.118,True,14251,239720,239720,0,361166,,,21,18919,,1.3275559609851941,"{""block_cap"": 0.15}",False,
case_071,2,2,3,capls,c2,0,0.2,0.121,True,13889,210186,210186,0,331632,,,17,18919,,1.362157102743178,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_071,2,2,3,capls,c3,0,0.181,0.118,True,18076,167912,167912,0,289358,,,5,18919,,1.0466364239876078,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_071,2,2,3,capls,c4,0,0.168,0.154,True,25542,247434,247434,0,368880,,,221,18919,,0.7407015895387988,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_071,2,2,3,capls,c5,0,0.151,0.133,True,16944,210186,210186,0,331632,,,221,18919,,1.116560434372049,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_071,2,2,3,capls,c6,0,0.206,0.128,True,17525,222282,222282,0,343728,,,18,18919,,1.079543509272468,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_071,2,2,3,capls,c7,0,0.214,0.093,True,14879,222028,222028,0,343474,,,22,18919,,1.2715236238994556,"{""block_cap"": 0.08}",False,
case_071,2,2,3,capls,c8,0,0.29,0.139,True,17019,332650,332650,0,454096,,,32,18919,,1.1116399318408836,"{""block_cap"": 0.005}",False,
case_071,2,2,3,capls,c9,0,0.225,0.104,True,16643,247434,247434,0,368880,,,20,18919,,1.1367541909511507,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_071,2,2,3,capls,c10,0,0.087,0.149,True,22080,248356,248356,0,369802,,,10,18919,,0.8568387681159421,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_071,2,2,3,capls,c11,0,0.1,0.136,True,17460,236712,236712,0,358158,,,17,18919,,1.0835624284077892,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_071,2,2,3,capls,c12,0,0.212,0.126,True,11877,210186,210186,0,331632,,,19,18919,,1.5929106676770228,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_071,2,2,3,capls,c13,0,0.167,0.126,True,11877,210186,210186,0,331632,,,19,18919,,1.5929106676770228,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_071,2,2,3,capls,c14,0,0.215,0.108,True,11739,210186,210186,0,331632,,,741,18919,,1.611636425589914,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_071,2,2,3,capls,c15,0,0.231,0.108,True,11739,210186,210186,0,331632,,,741,18919,,1.611636425589914,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_071,2,2,3,capls,c16,0,0.248,0.124,True,11532,210186,210186,0,331632,,,741,18919,,1.6405653832813043,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,
case_071,2,2,3,capls,c17,0,0.226,0.137,True,11632,211180,211180,0,332626,,,741,18919,,1.6264614855570838,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_071,2,2,3,capls,_best,0,0.231,0.124,True,11532,210186,210186,0,331632,,,741,18919,,1.6405653832813043,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_071_p2_n3_capls_best.json
case_071,3,3,2,capls,c0,0,0.065,0.139,True,23930,312100,312100,0,433546,0.2200634760101934,66148,10,18919,,0.7905975762641037,"{""block_cap"": 0.35}",False,
case_071,3,3,2,capls,c1,0,0.066,0.139,True,23930,312100,312100,0,433546,0.2200634760101934,66148,10,18919,,0.7905975762641037,"{""block_cap"": 0.15}",False,
case_071,3,3,2,capls,c2,0,0.072,0.171,True,16903,326886,326886,0,448332,0.2142902956834071,66820,20,18919,,1.1192687688575993,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_071,3,3,2,capls,c3,0,0.031,0.117,True,18578,104258,104258,0,225704,0.07240656077673564,12290,2,18919,,1.0183550435999569,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_071,3,3,2,capls,c4,0,0.045,0.164,True,34001,312100,312100,0,433546,0.2200634760101934,66148,221,18919,,0.5564248110349695,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_071,3,3,2,capls,c5,0,0.056,0.138,True,28396,326886,326886,0,448332,0.2293823359630556,71526,221,18919,,0.6662558106775602,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_071,3,3,2,capls,c6,0,0.023,0.108,True,19839,109348,109348,0,230794,0.22604721685370463,42340,4,18919,,0.9536266948938958,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_071,3,3,2,capls,c7,0,0.051,0.169,True,20066,301316,301316,0,422762,0.2580726622673232,77668,11,18919,,0.942838632512708,"{""block_cap"": 0.08}",False,
case_071,3,3,2,capls,c8,0,0.151,0.116,True,24643,278726,278726,0,400172,0.09655167180172113,25446,16,18919,,0.7677230856632715,"{""block_cap"": 0.005}",False,
case_071,3,3,2,capls,c9,0,0.05,0.139,True,23930,312100,312100,0,433546,0.2200634760101934,66148,10,18919,,0.7905975762641037,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_071,3,3,2,capls,c10,0,0.012,0.083,True,18919,0,0,0,121446,0.0,0,1,18919,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_071,3,3,2,capls,c11,0,0.039,0.095,True,23485,327622,327622,0,449068,0.238658613055552,74598,11,18919,,0.8055780285288482,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_071,3,3,2,capls,c12,0,0.06,0.134,True,15825,326886,326886,0,448332,0.22167917388236802,69124,20,18919,,1.1955134281200632,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_071,3,3,2,capls,c13,0,0.06,0.134,True,15825,326886,326886,0,448332,0.22167917388236802,69124,20,18919,,1.1955134281200632,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_071,3,3,2,capls,c14,0,0.096,0.125,True,11236,326886,326886,0,448332,0.17735231864537232,55302,741,18919,,1.6837842648629406,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_071,3,3,2,capls,c15,0,0.074,0.125,True,11236,326886,326886,0,448332,0.17735231864537232,55302,741,18919,,1.6837842648629406,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_071,3,3,2,capls,c16,0,0.115,0.176,True,11816,326886,326886,0,448332,0.1699634404464114,52998,741,18919,,1.6011340555179419,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_071,3,3,2,capls,c17,0,0.106,0.125,True,11236,326886,326886,0,448332,0.17735231864537232,55302,741,18919,,1.6837842648629406,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_071,3,3,2,capls,_best,0,0.104,0.125,True,11236,326886,326886,0,448332,0.17735231864537232,55302,741,18919,,1.6837842648629406,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_071_p3_n2_capls_best.json
case_014,3,3,5,capls,c0,0,1.125,13.276,True,3709834,92875680,30978048,61897632,102808420,0.2720618577165096,27959808,5,17698626,,4.77073259881709,"{""block_cap"": 0.35}",True,
case_014,3,3,5,capls,c1,0,1.039,13.276,True,3709834,92875680,30978048,61897632,102808420,0.2720618577165096,27959808,5,17698626,,4.77073259881709,"{""block_cap"": 0.15}",False,
case_014,3,3,5,capls,c2,0,1.728,13.225,True,3714218,93199776,31047168,62152608,103132516,0.2721750148815448,28059648,5,17698626,,4.765101563774663,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_014,3,3,5,capls,c3,0,1.488,13.392,True,3717885,70838688,10295808,60542880,80771428,0.0982675644799141,7933440,5,17698626,,4.760401679987412,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_014,3,3,5,capls,c4,0,1.102,15.544,True,3711315,90579360,30978048,59601312,100512100,0.3858432234817224,38767104,1335,17698626,,4.76882883829586,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_014,3,3,5,capls,c5,0,1.589,15.025,True,3734958,90600864,31047168,59553696,100533604,0.3745419782337119,37639680,1335,17698626,,4.738641237732794,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_014,3,3,5,capls,c6,0,1.221,13.276,True,3709834,92875680,30978048,61897632,102808420,0.2720618577165096,27959808,5,17698626,,4.77073259881709,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_014,3,3,5,capls,c7,0,1.127,13.276,True,3709834,92875680,30978048,61897632,102808420,0.2720618577165096,27959808,5,17698626,,4.77073259881709,"{""block_cap"": 0.08}",False,
case_014,3,3,5,capls,c8,0,1.229,13.25,True,3859613,104015720,68011880,36003840,113948460,0.4339366736181716,41739624,87,17698626,,4.585596017009996,"{""block_cap"": 0.005}",False,
case_014,3,3,5,capls,c9,0,1.118,17.257,True,3729274,93456288,30978048,62478240,103389028,0.34518609488482144,35658240,75,17698626,,4.745863672124923,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_014,3,3,5,capls,c10,0,0.99,14.288,True,4558162,89273760,23348736,65925024,99206500,0.25507035930498634,25294848,4,17698626,,3.8828426896630703,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_014,3,3,5,capls,c11,0,0.991,13.276,True,3709834,92875680,30978048,61897632,102808420,0.2720618577165096,27959808,5,17698626,,4.77073259881709,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_014,3,3,5,capls,c12,0,1.862,13.225,True,3714218,93199776,31047168,62152608,103132516,0.2721750148815448,28059648,5,17698626,,4.765101563774663,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_014,3,3,5,capls,c13,0,1.865,13.225,True,3714218,93199776,31047168,62152608,103132516,0.2721750148815448,28059648,5,17698626,,4.765101563774663,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_014,3,3,5,capls,c14,0,5.319,21.329,True,6941439,348903936,31047168,317856768,358836676,0.1568566619872337,33490944,35705,17698626,,2.5497056157952263,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
