case,problem,eval_problem,num_cores,algorithm,variant,runtime_s,eval_s,feasible,makespan,added_copy_bytes,cache_hit_rate,baseline_makespan,n_subgraphs,error,speedup
case_057,1,1,3,ablation2,no_comm,0.048,0.207,True,28196,286838,,59726,9,,2.1182437225138315
case_057,1,1,3,ablation2,no_sync,0.064,0.243,True,31844,911060,,59726,9,,1.8755809571661852
case_057,1,1,3,ablation2,no_localsearch,0.023,0.273,True,33070,914676,,59726,9,,1.8060477774417902
case_057,1,1,3,ablation2,no_level,0.079,0.231,True,63504,842904,,59726,92,,0.9405076845553036
case_057,1,1,3,ablation2,no_level_no_comm,0.058,0.194,True,65805,366748,,59726,9,,0.9076210014436593
case_057,1,1,3,ablation2,max_ops500,0.063,0.243,True,31844,911060,,59726,9,,1.8755809571661852
case_057,1,1,3,ablation2,lvl_alap,0.061,0.262,True,29540,970546,,59726,9,,2.02186865267434
case_057,1,1,3,ablation2,lvl_compress,0.062,0.262,True,29540,970546,,59726,9,,2.02186865267434
case_057,1,1,4,ablation2,full_c2,0.133,0.227,True,24477,576956,,59726,12,,2.4400866119213958
case_057,1,1,4,ablation2,no_comm,0.066,0.215,True,26459,418476,,59726,13,,2.257303752976303
case_057,1,1,4,ablation2,no_sync,0.111,0.227,True,24477,576956,,59726,12,,2.4400866119213958
case_057,1,1,4,ablation2,no_localsearch,0.025,0.264,True,28322,996416,,59726,12,,2.1088199985876703
case_057,1,1,4,ablation2,no_level,0.117,0.229,True,45511,842904,,59726,93,,1.3123420711476346
case_057,1,1,4,ablation2,no_level_no_comm,0.06,0.345,True,70672,420532,,59726,12,,0.8451154629839257
case_057,1,1,4,ablation2,max_ops500,0.117,0.227,True,24477,576956,,59726,12,,2.4400866119213958
case_057,1,1,4,ablation2,lvl_alap,0.123,0.258,True,26333,1000392,,59726,12,,2.2681046595526526
case_057,1,1,4,ablation2,lvl_compress,0.124,0.258,True,26333,1000392,,59726,12,,2.2681046595526526
case_057,1,1,5,ablation2,full_c2,0.133,0.136,True,19779,271312,,59726,10,,3.0196673239294203
case_057,1,1,5,ablation2,no_comm,0.117,0.214,True,29295,309380,,59726,10,,2.0387779484553676
case_057,1,1,5,ablation2,no_sync,0.136,0.201,True,20776,273360,,59726,11,,2.874759337697343
case_057,1,1,5,ablation2,no_localsearch,0.022,0.367,True,27173,1136516,,59726,15,,2.1979906524859234
case_057,1,1,5,ablation2,no_level,0.119,0.223,True,43079,842904,,59726,93,,1.3864295828593978
case_057,1,1,5,ablation2,no_level_no_comm,0.1,0.177,True,66858,473522,,59726,15,,0.8933261539381974
case_057,1,1,5,ablation2,max_ops500,0.131,0.136,True,19779,271312,,59726,10,,3.0196673239294203
case_057,1,1,5,ablation2,lvl_alap,0.128,0.233,True,19700,454552,,59726,10,,3.031776649746193
case_057,1,1,5,ablation2,lvl_compress,0.119,0.233,True,19700,454552,,59726,10,,3.031776649746193
case_056,1,1,4,ablation2,full_c2,0.858,2.095,True,116709,1276180,,277285,56,,2.3758664713089823
case_056,1,1,4,ablation2,no_comm,0.394,2.361,True,229778,1490534,,277285,29,,1.2067517342826555
case_056,1,1,4,ablation2,no_sync,0.794,2.453,True,131421,1544100,,277285,64,,2.1098987224264008
case_056,1,1,4,ablation2,no_localsearch,0.156,2.795,True,115951,1296986,,277285,56,,2.391398090572742
case_056,1,1,4,ablation2,no_level,0.834,2.922,True,131885,1632002,,277285,336,,2.1024756416575046
case_056,1,1,4,ablation2,no_level_no_comm,0.417,2.216,True,293954,806476,,277285,12,,0.9432938486974153
case_056,1,1,4,ablation2,max_ops500,1.043,2.095,True,116709,1276180,,277285,56,,2.3758664713089823
case_056,1,1,4,ablation2,lvl_alap,0.901,2.672,True,110892,1490826,,277285,56,,2.5004959780687517
case_056,1,1,4,ablation2,lvl_compress,0.981,2.672,True,110892,1490826,,277285,56,,2.5004959780687517
case_053,1,1,4,ablation2,full_c2,0.741,7.268,True,815191,7490090,,1472686,11,,1.8065533108191822
case_053,1,1,4,ablation2,no_comm,0.522,7.168,True,680017,9497834,,1472686,11,,2.1656605643682436
case_053,1,1,4,ablation2,no_sync,0.933,7.733,True,815784,7482744,,1472686,11,,1.8052401125788198
case_053,1,1,4,ablation2,no_localsearch,0.223,5.607,True,799994,7679312,,1472686,12,,1.840871306534799
case_053,1,1,4,ablation2,no_level,0.821,5.567,True,814702,11953350,,1472686,58,,1.8076376392840572
case_053,1,1,4,ablation2,no_level_no_comm,0.414,5.846,True,1456868,8814054,,1472686,12,,1.0108575382258378
case_053,1,1,4,ablation2,max_ops500,0.792,3.569,True,824172,9899538,,1472686,29,,1.7868673043976258
case_053,1,1,4,ablation2,lvl_alap,0.942,8.709,True,556564,11776336,,1472686,20,,2.6460317232160184
case_053,1,1,4,ablation2,lvl_compress,0.974,8.709,True,556564,11776336,,1472686,20,,2.6460317232160184
case_053,1,1,5,ablation2,full_c2,1.549,6.68,True,773041,8463394,,1472686,16,,1.9050554886480795
case_053,1,1,5,ablation2,no_comm,0.521,6.885,True,652486,10261286,,1472686,16,,2.257038465193123
case_053,1,1,5,ablation2,no_sync,1.714,5.362,True,775963,8701482,,1472686,17,,1.8978817288968675
case_053,1,1,5,ablation2,no_localsearch,0.218,5.635,True,799333,8756346,,1472686,17,,1.8423935956603819
case_053,1,1,5,ablation2,no_level,1.483,6.012,True,788232,12468828,,1472686,59,,1.868340793066001
case_053,1,1,5,ablation2,no_level_no_comm,0.533,5.347,True,1460419,9291036,,1472686,15,,1.0083996442116954
case_053,1,1,5,ablation2,max_ops500,1.5,3.575,True,777382,10283432,,1472686,33,,1.8944174164053194
case_053,1,1,5,ablation2,lvl_alap,1.708,7.988,True,578271,11037336,,1472686,30,,2.5467056103453225
case_053,1,1,5,ablation2,lvl_compress,1.909,7.988,True,578271,11037336,,1472686,30,,2.5467056103453225
case_054,1,1,4,ablation2,full_c2,2.28,6.496,True,275253,2564814,,815051,88,,2.9610976083821066
case_054,1,1,4,ablation2,no_comm,0.73,8.021,True,586200,1357592,,815051,18,,1.3903974752644148
case_054,1,1,4,ablation2,no_sync,1.771,6.496,True,275253,2564814,,815051,88,,2.9610976083821066
case_054,1,1,4,ablation2,no_localsearch,0.337,7.816,True,264500,2551950,,815051,88,,3.0814782608695652
case_054,1,1,4,ablation2,no_level,2.349,22.76,True,383191,4458486,,815051,491,,2.1270097679747177
case_054,1,1,4,ablation2,no_level_no_comm,0.52,7.899,True,832790,1306222,,815051,12,,0.9786993119513923
case_054,1,1,4,ablation2,max_ops500,2.219,6.982,True,275695,2852366,,815051,96,,2.9563503146593155
case_054,1,1,4,ablation2,lvl_alap,2.435,8.062,True,297359,4900064,,815051,88,,2.7409663067201597
case_054,1,1,4,ablation2,lvl_compress,2.301,8.062,True,297359,4900064,,815051,88,,2.7409663067201597
case_053,1,1,2,ablation2,full_c2,0.59,10.965,True,950649,6319292,,1472686,4,,1.5491374839714764
case_053,1,1,2,ablation2,no_comm,0.222,12.797,True,991059,7142988,,1472686,5,,1.4859720763345068
case_053,1,1,2,ablation2,no_sync,0.581,10.965,True,950649,6319292,,1472686,4,,1.5491374839714764
case_053,1,1,2,ablation2,no_localsearch,0.238,8.397,True,1031431,6377266,,1472686,6,,1.4278085494812547
case_053,1,1,2,ablation2,no_level,0.402,8.09,True,912943,11762348,,1472686,56,,1.6131193294652568
case_053,1,1,2,ablation2,no_level_no_comm,0.389,10.616,True,1473170,7121388,,1472686,6,,0.9996714567904587
case_053,1,1,2,ablation2,max_ops500,0.412,3.913,True,948933,9694314,,1472686,26,,1.5519388618585295
case_053,1,1,2,ablation2,lvl_alap,0.495,12.679,True,758976,5121886,,1472686,6,,1.9403591154397504
case_053,1,1,2,ablation2,lvl_compress,0.488,12.679,True,758976,5121886,,1472686,6,,1.9403591154397504
case_059,1,1,2,ablation2,full_c2,0.095,1.084,True,369318,360448,,829473,2,,2.2459587672412393
case_059,1,1,2,ablation2,no_comm,0.065,2.465,True,379915,2603008,,829473,4,,2.183312056644249
case_059,1,1,2,ablation2,no_sync,0.088,1.084,True,369318,360448,,829473,2,,2.2459587672412393
case_059,1,1,2,ablation2,no_localsearch,0.057,1.084,True,369318,360448,,829473,2,,2.2459587672412393
case_059,1,1,2,ablation2,no_level,0.233,0.659,True,385500,7569408,,829473,64,,2.15168093385214
case_059,1,1,2,ablation2,no_level_no_comm,0.048,0.9,True,743906,4237312,,829473,6,,1.1150239411968716
case_059,1,1,2,ablation2,max_ops500,0.228,0.776,True,370210,2306048,,829473,6,,2.2405472569622646
case_059,1,1,2,ablation2,lvl_alap,0.098,1.084,True,369318,360448,,829473,2,,2.2459587672412393
case_059,1,1,2,ablation2,lvl_compress,0.097,1.084,True,369318,360448,,829473,2,,2.2459587672412393
case_056,1,1,5,ablation2,full_c2,1.121,2.527,True,98991,1359730,,277285,95,,2.8011132325160872
case_056,1,1,5,ablation2,no_comm,0.546,2.447,True,188002,1767076,,277285,42,,1.474904522292316
case_056,1,1,5,ablation2,no_sync,0.888,2.527,True,98991,1359730,,277285,95,,2.8011132325160872
case_056,1,1,5,ablation2,no_localsearch,0.158,3.025,True,96683,1377620,,277285,95,,2.8679809273605494
case_056,1,1,5,ablation2,no_level,1.165,3.24,True,119280,1632002,,277285,336,,2.3246562709590877
case_056,1,1,5,ablation2,no_level_no_comm,0.565,2.431,True,298837,998520,,277285,15,,0.9278804164142994
case_056,1,1,5,ablation2,max_ops500,1.379,2.527,True,98991,1359730,,277285,95,,2.8011132325160872
case_056,1,1,5,ablation2,lvl_alap,1.429,2.893,True,97378,1675676,,277285,95,,2.8475117583026965
case_056,1,1,5,ablation2,lvl_compress,1.237,2.893,True,97378,1675676,,277285,95,,2.8475117583026965
case_059,1,1,3,ablation2,full_c2,0.129,2.141,True,266217,2998272,,829473,3,,3.1157777301975456
case_059,1,1,3,ablation2,no_comm,0.107,2.459,True,268144,3493888,,829473,6,,3.093386389402709
case_059,1,1,3,ablation2,no_sync,0.132,2.141,True,266217,2998272,,829473,3,,3.1157777301975456
case_059,1,1,3,ablation2,no_localsearch,0.065,2.141,True,266217,2998272,,829473,3,,3.1157777301975456
case_059,1,1,3,ablation2,no_level,0.291,1.362,True,268460,7569408,,829473,64,,3.0897452134396186
case_059,1,1,3,ablation2,no_level_no_comm,0.095,0.985,True,749062,6162432,,829473,9,,1.1073489243881014
case_059,1,1,3,ablation2,max_ops500,0.293,1.51,True,255908,4878336,,829473,6,,3.241293746190037
case_059,1,1,3,ablation2,lvl_alap,0.157,2.141,True,266217,2998272,,829473,3,,3.1157777301975456
case_059,1,1,3,ablation2,lvl_compress,0.178,2.141,True,266217,2998272,,829473,3,,3.1157777301975456
case_059,1,1,4,ablation2,full_c2,0.182,0.997,True,185216,1081344,,829473,4,,4.478408992743607
case_059,1,1,4,ablation2,no_comm,0.131,2.573,True,199559,4456448,,829473,8,,4.156530148978497
case_059,1,1,4,ablation2,no_sync,0.173,0.997,True,185216,1081344,,829473,4,,4.478408992743607
case_059,1,1,4,ablation2,no_localsearch,0.057,0.997,True,185216,1081344,,829473,4,,4.478408992743607
case_059,1,1,4,ablation2,no_level,0.18,1.337,True,198236,7569408,,829473,64,,4.184270263726064
case_059,1,1,4,ablation2,no_level_no_comm,0.137,1.099,True,752285,6512640,,829473,12,,1.1026047309197977
case_059,1,1,4,ablation2,max_ops500,0.203,1.251,True,187224,2359296,,829473,8,,4.430377515703115
case_059,1,1,4,ablation2,lvl_alap,0.231,0.997,True,185216,1081344,,829473,4,,4.478408992743607
case_059,1,1,4,ablation2,lvl_compress,0.205,0.997,True,185216,1081344,,829473,4,,4.478408992743607
case_059,1,1,5,ablation2,full_c2,0.439,1.756,True,150782,4325376,,829473,5,,5.501140719714555
case_059,1,1,5,ablation2,no_comm,0.185,1.701,True,162557,4958208,,829473,10,,5.102659374865432
case_059,1,1,5,ablation2,no_sync,0.238,1.756,True,150782,4325376,,829473,5,,5.501140719714555
case_059,1,1,5,ablation2,no_localsearch,0.063,1.756,True,150782,4325376,,829473,5,,5.501140719714555
case_059,1,1,5,ablation2,no_level,0.238,0.68,True,163124,7569408,,829473,64,,5.084923125965523
case_059,1,1,5,ablation2,no_level_no_comm,0.183,1.147,True,757213,6975488,,829473,15,,1.0954288951721642
case_059,1,1,5,ablation2,max_ops500,0.269,2.259,True,154886,5517312,,829473,10,,5.355377503454154
case_059,1,1,5,ablation2,lvl_alap,0.261,1.756,True,150782,4325376,,829473,5,,5.501140719714555
case_059,1,1,5,ablation2,lvl_compress,0.251,1.756,True,150782,4325376,,829473,5,,5.501140719714555
case_054,1,1,3,ablation2,full_c2,1.936,6.235,True,429375,2395612,,815051,48,,1.8982264919941776
case_054,1,1,3,ablation2,no_comm,0.458,9.514,True,614068,1049958,,815051,11,,1.3272976282756959
case_054,1,1,3,ablation2,no_sync,1.275,6.133,True,471252,2788240,,815051,55,,1.7295438533947867
case_054,1,1,3,ablation2,no_localsearch,0.466,5.942,True,488655,2957474,,815051,60,,1.6679477340864208
case_054,1,1,3,ablation2,no_level,1.671,24.498,True,445301,4458486,,815051,491,,1.8303372325685323
case_054,1,1,3,ablation2,no_level_no_comm,0.384,9.685,True,829249,1055010,,815051,9,,0.9828784840259078
case_054,1,1,3,ablation2,max_ops500,1.6,6.564,True,429349,2883644,,815051,62,,1.8983414425094736
case_054,1,1,3,ablation2,lvl_alap,1.614,7.685,True,440601,3908952,,815051,48,,1.8498618931868063
case_054,1,1,3,ablation2,lvl_compress,1.949,7.685,True,440601,3908952,,815051,48,,1.8498618931868063
case_061,1,1,2,ablation2,full_c2,0.065,0.264,True,54807,191878,,77191,6,,1.4084149834875108
case_061,1,1,2,ablation2,no_comm,0.028,0.387,True,51747,115156,,77191,4,,1.491700001932479
case_061,1,1,2,ablation2,no_sync,0.048,0.264,True,54807,191878,,77191,6,,1.4084149834875108
case_061,1,1,2,ablation2,no_localsearch,0.026,0.369,True,53283,190082,,77191,6,,1.4486984591708425
case_061,1,1,2,ablation2,no_level,0.064,0.388,True,80289,468476,,77191,97,,0.9614143905142672
case_061,1,1,2,ablation2,no_level_no_comm,0.024,0.259,True,91494,149976,,77191,6,,0.8436728091459549
case_061,1,1,2,ablation2,max_ops500,0.055,0.264,True,54807,191878,,77191,6,,1.4084149834875108
case_061,1,1,2,ablation2,lvl_alap,0.07,0.217,True,49004,612466,,77191,6,,1.575197943025059
case_061,1,1,2,ablation2,lvl_compress,0.06,0.217,True,49004,612466,,77191,6,,1.575197943025059
case_061,1,1,3,ablation2,full_c2,0.115,0.269,True,42440,263334,,77191,9,,1.8188265786993403
case_061,1,1,3,ablation2,no_comm,0.043,0.623,True,36015,189736,,77191,7,,2.1433014021935306
case_061,1,1,3,ablation2,no_sync,0.108,0.269,True,42440,263334,,77191,9,,1.8188265786993403
case_061,1,1,3,ablation2,no_localsearch,0.028,0.342,True,43345,265638,,77191,9,,1.7808513092628908
case_061,1,1,3,ablation2,no_level,0.105,0.336,True,72299,468476,,77191,97,,1.0676634531597948
case_061,1,1,3,ablation2,no_level_no_comm,0.048,0.253,True,94657,228916,,77191,9,,0.81548115828729
case_061,1,1,3,ablation2,max_ops500,0.112,0.269,True,42440,263334,,77191,9,,1.8188265786993403
case_061,1,1,3,ablation2,lvl_alap,0.109,0.29,True,35625,810392,,77191,9,,2.166764912280702
case_061,1,1,3,ablation2,lvl_compress,0.116,0.29,True,35625,810392,,77191,9,,2.166764912280702
case_054,1,1,5,ablation2,full_c2,2.297,7.355,True,290837,2979518,,815051,110,,2.802432290251928
case_054,1,1,5,ablation2,no_comm,0.886,7.103,True,538254,1902162,,815051,27,,1.514249777985858
case_054,1,1,5,ablation2,no_sync,1.665,7.355,True,290837,2979518,,815051,110,,2.802432290251928
case_054,1,1,5,ablation2,no_localsearch,0.327,7.53,True,304873,3009212,,815051,110,,2.673411551695296
case_054,1,1,5,ablation2,no_level,2.412,23.187,True,340361,4458486,,815051,491,,2.394666251421285
case_054,1,1,5,ablation2,no_level_no_comm,0.704,6.861,True,834801,1523774,,815051,15,,0.976341667055981
case_054,1,1,5,ablation2,max_ops500,2.509,8.042,True,292346,3287838,,815051,118,,2.787966998009208
case_054,1,1,5,ablation2,lvl_alap,2.496,8.689,True,301756,5665682,,815051,110,,2.7010266572992747
case_054,1,1,5,ablation2,lvl_compress,2.464,8.689,True,301756,5665682,,815051,110,,2.7010266572992747
case_061,1,1,4,ablation2,full_c2,0.117,0.408,True,32924,340676,,77191,12,,2.344520714372494
case_061,1,1,4,ablation2,no_comm,0.065,0.358,True,31553,209342,,77191,8,,2.446391785250214
case_061,1,1,4,ablation2,no_sync,0.097,0.408,True,32924,340676,,77191,12,,2.344520714372494
case_061,1,1,4,ablation2,no_localsearch,0.025,0.347,True,39636,350660,,77191,12,,1.9474972247451812
case_061,1,1,4,ablation2,no_level,0.119,0.752,True,56666,488956,,77191,98,,1.3622101436487488
case_061,1,1,4,ablation2,no_level_no_comm,0.064,0.255,True,94141,277832,,77191,12,,0.8199509246768145
case_061,1,1,4,ablation2,max_ops500,0.107,0.408,True,32924,340676,,77191,12,,2.344520714372494
case_061,1,1,4,ablation2,lvl_alap,0.106,0.431,True,29145,691168,,77191,12,,2.6485160404872192
case_061,1,1,4,ablation2,lvl_compress,0.112,0.431,True,29145,691168,,77191,12,,2.6485160404872192
case_061,1,1,5,ablation2,full_c2,0.156,0.41,True,31003,401636,,77191,16,,2.489791310518337
case_061,1,1,5,ablation2,no_comm,0.218,0.351,True,32423,171340,,77191,9,,2.380748234278136
case_061,1,1,5,ablation2,no_sync,0.13,0.41,True,31003,401636,,77191,16,,2.489791310518337
case_061,1,1,5,ablation2,no_localsearch,0.038,0.444,True,30690,403940,,77191,16,,2.515184099055067
case_061,1,1,5,ablation2,no_level,0.142,0.244,True,53228,495104,,77191,100,,1.450195385887127
case_061,1,1,5,ablation2,no_level_no_comm,0.208,0.297,True,94659,351578,,77191,15,,0.815463928416738
case_061,1,1,5,ablation2,max_ops500,0.205,0.41,True,31003,401636,,77191,16,,2.489791310518337
case_061,1,1,5,ablation2,lvl_alap,0.417,0.372,True,30911,854484,,77191,20,,2.497201643427906
case_061,1,1,5,ablation2,lvl_compress,0.178,0.372,True,30911,854484,,77191,20,,2.497201643427906
case_028,1,1,2,ablation2,full_c2,0.53,265.553,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,1,1,2,ablation2,no_comm,0.493,217.218,True,23580598,277068288,,43836040,4,,1.8589876304239612
case_028,1,1,2,ablation2,no_sync,0.521,265.553,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,1,1,2,ablation2,no_localsearch,0.24,265.553,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,1,1,2,ablation2,no_level,0.459,10.071,True,20808437,326568960,,43836040,153,,2.1066474142195304
case_028,1,1,2,ablation2,no_level_no_comm,0.375,31.878,True,43937328,276661728,,43836040,6,,0.9976947164379226
case_028,1,1,2,ablation2,max_ops500,0.513,8.127,True,24180595,278857320,,43836040,40,,1.812860270808059
case_028,1,1,2,ablation2,lvl_alap,0.652,265.553,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,1,1,2,ablation2,lvl_compress,0.541,265.553,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_060,1,1,2,ablation2,full_c2,0.249,10.216,True,454346,2701324,,888789,2,,1.9561941780053087
case_060,1,1,2,ablation2,no_comm,0.32,12.092,True,468614,2600244,,888789,4,,1.8966334765926753
case_060,1,1,2,ablation2,no_sync,0.21,10.216,True,454346,2701324,,888789,2,,1.9561941780053087
case_060,1,1,2,ablation2,no_localsearch,0.105,11.698,True,452002,2724108,,888789,2,,1.966338644519272
case_060,1,1,2,ablation2,no_level,0.265,1.694,True,468354,8109056,,888789,89,,1.897686365441525
case_060,1,1,2,ablation2,no_level_no_comm,0.123,3.118,True,881090,4008372,,888789,6,,1.0087380403817998
case_060,1,1,2,ablation2,max_ops500,0.219,3.407,True,449064,5187738,,888789,12,,1.9792034097589652
case_060,1,1,2,ablation2,lvl_alap,0.275,10.216,True,454346,2701324,,888789,2,,1.9561941780053087
case_060,1,1,2,ablation2,lvl_compress,0.257,10.216,True,454346,2701324,,888789,2,,1.9561941780053087
case_054,1,1,2,ablation2,full_c2,0.58,14.297,True,657841,472660,,815051,5,,1.2389787197818318
case_054,1,1,2,ablation2,no_comm,0.443,15.014,True,661667,682394,,815051,7,,1.2318144927886687
case_054,1,1,2,ablation2,no_sync,0.514,14.297,True,657841,472660,,815051,5,,1.2389787197818318
case_054,1,1,2,ablation2,no_localsearch,0.438,15.17,True,669665,533914,,815051,7,,1.217102581141317
case_054,1,1,2,ablation2,no_level,0.641,36.693,True,686276,1549010,,815051,48,,1.187643163974844
case_054,1,1,2,ablation2,no_level_no_comm,0.26,16.146,True,823576,703448,,815051,6,,0.9896487998678932
case_054,1,1,2,ablation2,max_ops500,0.589,5.063,True,670048,2252902,,815051,34,,1.216406884282917
case_054,1,1,2,ablation2,lvl_alap,0.753,18.308,True,510285,1292256,,815051,8,,1.597246636683422
case_054,1,1,2,ablation2,lvl_compress,0.669,18.308,True,510285,1292256,,815051,8,,1.597246636683422
case_060,1,1,3,ablation2,full_c2,0.368,10.861,True,311884,3114112,,888789,3,,2.8497422118479947
case_060,1,1,3,ablation2,no_comm,0.369,10.465,True,397128,3105196,,888789,5,,2.238041638967789
case_060,1,1,3,ablation2,no_sync,0.372,10.861,True,311884,3114112,,888789,3,,2.8497422118479947
case_060,1,1,3,ablation2,no_localsearch,0.13,10.972,True,298981,3164416,,888789,3,,2.9727273639462037
case_060,1,1,3,ablation2,no_level,0.405,1.868,True,321366,8109056,,888789,89,,2.7656597150912043
case_060,1,1,3,ablation2,no_level_no_comm,0.386,2.736,True,875792,5345880,,888789,9,,1.0148402817107258
case_060,1,1,3,ablation2,max_ops500,0.398,4.702,True,303193,6063380,,888789,12,,2.931429815332148
case_060,1,1,3,ablation2,lvl_alap,0.381,10.861,True,311884,3114112,,888789,3,,2.8497422118479947
case_060,1,1,3,ablation2,lvl_compress,0.414,10.861,True,311884,3114112,,888789,3,,2.8497422118479947
case_060,1,1,5,ablation2,full_c2,0.725,9.628,True,196763,4039168,,888789,5,,4.517053511076778
case_060,1,1,5,ablation2,no_comm,1.387,10.192,True,249015,4118828,,888789,9,,3.569218721763749
case_060,1,1,5,ablation2,no_sync,0.702,9.628,True,196763,4039168,,888789,5,,4.517053511076778
case_060,1,1,5,ablation2,no_localsearch,0.116,10.214,True,179018,4039168,,888789,5,,4.964802422102805
case_060,1,1,5,ablation2,no_level,0.687,2.347,True,209430,8109056,,888789,89,,4.243847586305687
case_060,1,1,5,ablation2,no_level_no_comm,1.405,2.565,True,883001,6761200,,888789,15,,1.0065549189638516
case_060,1,1,5,ablation2,max_ops500,0.751,6.196,True,189327,5947036,,888789,13,,4.694465131756168
case_060,1,1,5,ablation2,lvl_alap,0.675,9.628,True,196763,4039168,,888789,5,,4.517053511076778
case_060,1,1,5,ablation2,lvl_compress,0.715,9.628,True,196763,4039168,,888789,5,,4.517053511076778
case_063,1,1,2,ablation2,full_c2,0.244,14.138,True,541861,168960,,1070397,6,,1.9754088225578146
case_063,1,1,2,ablation2,no_comm,0.157,14.138,True,541861,168960,,1070397,6,,1.9754088225578146
case_063,1,1,2,ablation2,no_sync,0.422,14.138,True,541861,168960,,1070397,6,,1.9754088225578146
case_063,1,1,2,ablation2,no_localsearch,0.168,14.138,True,541861,168960,,1070397,6,,1.9754088225578146
case_063,1,1,2,ablation2,no_level,0.247,3.271,True,1076594,116736,,1070397,6,,0.9942438839525393
case_063,1,1,2,ablation2,no_level_no_comm,0.151,3.271,True,1076594,116736,,1070397,6,,0.9942438839525393
case_063,1,1,2,ablation2,max_ops500,0.434,3.036,True,543910,368640,,1070397,20,,1.9679671269143793
case_063,1,1,2,ablation2,lvl_alap,0.272,7.113,True,637223,2749440,,1070397,7,,1.679784000263644
case_063,1,1,2,ablation2,lvl_compress,0.454,7.113,True,637223,2749440,,1070397,7,,1.679784000263644
case_060,1,1,4,ablation2,full_c2,0.519,8.275,True,232967,3690752,,888789,4,,3.8150853983611412
case_060,1,1,4,ablation2,no_comm,0.741,10.906,True,229440,3522988,,888789,8,,3.8737316945606692
case_060,1,1,4,ablation2,no_sync,0.719,8.275,True,232967,3690752,,888789,4,,3.8150853983611412
case_060,1,1,4,ablation2,no_localsearch,0.104,10.778,True,233139,3646848,,888789,4,,3.8122707912447082
case_060,1,1,4,ablation2,no_level,0.546,2.309,True,242880,8109056,,888789,89,,3.659375
case_060,1,1,4,ablation2,no_level_no_comm,0.756,2.119,True,883163,5616312,,888789,12,,1.0063702849870295
case_060,1,1,4,ablation2,max_ops500,0.713,4.846,True,232968,5700020,,888789,12,,3.8150690223550017
case_060,1,1,4,ablation2,lvl_alap,0.672,8.275,True,232967,3690752,,888789,4,,3.8150853983611412
case_060,1,1,4,ablation2,lvl_compress,0.482,8.275,True,232967,3690752,,888789,4,,3.8150853983611412
case_064,1,1,2,ablation2,full_c2,0.037,0.169,True,20862,98092,,19116,20,,0.9163071613459879
case_064,1,1,2,ablation2,no_comm,0.017,0.173,True,24567,95574,,19116,7,,0.7781169862010013
case_064,1,1,2,ablation2,no_sync,0.033,0.169,True,20862,98092,,19116,20,,0.9163071613459879
case_064,1,1,2,ablation2,no_localsearch,0.017,0.172,True,22218,87944,,19116,20,,0.8603834728598434
case_064,1,1,2,ablation2,no_level,0.037,0.904,True,29376,124826,,19116,69,,0.6507352941176471
case_064,1,1,2,ablation2,no_level_no_comm,0.016,0.169,True,24617,86906,,19116,6,,0.7765365397895763
case_064,1,1,2,ablation2,max_ops500,0.04,0.169,True,20862,98092,,19116,20,,0.9163071613459879
case_064,1,1,2,ablation2,lvl_alap,0.041,0.18,True,20899,100754,,19116,20,,0.9146849131537395
case_064,1,1,2,ablation2,lvl_compress,0.043,0.18,True,20899,100754,,19116,20,,0.9146849131537395
case_063,1,1,3,ablation2,full_c2,0.315,10.058,True,362295,218112,,1070397,9,,2.9544901254502545
case_063,1,1,3,ablation2,no_comm,0.21,10.058,True,362295,218112,,1070397,9,,2.9544901254502545
case_063,1,1,3,ablation2,no_sync,0.325,10.058,True,362295,218112,,1070397,9,,2.9544901254502545
case_063,1,1,3,ablation2,no_localsearch,0.341,10.058,True,362295,218112,,1070397,9,,2.9544901254502545
case_063,1,1,3,ablation2,no_level,0.267,2.769,True,1079909,122880,,1070397,9,,0.9911918504244339
case_063,1,1,3,ablation2,no_level_no_comm,0.225,2.769,True,1079909,122880,,1070397,9,,0.9911918504244339
case_063,1,1,3,ablation2,max_ops500,0.504,3.412,True,363446,373248,,1070397,21,,2.9451335274015946
case_063,1,1,3,ablation2,lvl_alap,0.311,7.387,True,465013,3442176,,1070397,9,,2.3018646790519837
case_063,1,1,3,ablation2,lvl_compress,0.336,7.387,True,465013,3442176,,1070397,9,,2.3018646790519837
case_064,1,1,3,ablation2,full_c2,0.06,0.189,True,17695,115524,,19116,30,,1.0803051709522464
case_064,1,1,3,ablation2,no_comm,0.025,0.189,True,17507,131790,,19116,20,,1.0919060947049752
case_064,1,1,3,ablation2,no_sync,0.054,0.189,True,17695,115524,,19116,30,,1.0803051709522464
case_064,1,1,3,ablation2,no_localsearch,0.019,0.182,True,17756,116612,,19116,30,,1.0765938274386122
case_064,1,1,3,ablation2,no_level,0.06,0.159,True,27509,124826,,19116,69,,0.6948998509578683
case_064,1,1,3,ablation2,no_level_no_comm,0.025,0.178,True,27795,113224,,19116,9,,0.6877495952509444
case_064,1,1,3,ablation2,max_ops500,0.067,0.189,True,17695,115524,,19116,30,,1.0803051709522464
case_064,1,1,3,ablation2,lvl_alap,0.07,0.242,True,17646,117382,,19116,30,,1.083304998299898
