case,problem,eval_problem,num_cores,algorithm,variant,runtime_s,eval_s,feasible,makespan,added_copy_bytes,cache_hit_rate,baseline_makespan,n_subgraphs,error,speedup
case_043,1,1,4,ablation,no_balance,0.16,4.111,True,242816,4154484,,677656,52,,2.790821033210332
case_043,1,1,4,ablation,no_sync,0.451,4.583,True,254552,4140902,,677656,49,,2.6621515446745656
case_043,1,1,4,ablation,no_localsearch,0.216,4.688,True,254552,4140902,,677656,49,,2.6621515446745656
case_043,1,1,4,ablation,no_cache_aware,0.69,4.643,True,254552,4140902,,677656,49,,2.6621515446745656
case_043,1,1,4,ablation,no_level,0.578,5.465,True,321450,6081244,,677656,355,,2.1081225696064707
case_043,1,1,5,ablation,full,0.678,4.268,True,250007,4546930,,677656,58,,2.7105481046530695
case_043,1,1,5,ablation,no_comm,0.768,4.414,True,461680,3045914,,677656,20,,1.4678045399410848
case_043,1,1,5,ablation,no_balance,0.167,4.193,True,208601,5033556,,677656,65,,3.2485750308004278
case_043,1,1,5,ablation,no_sync,0.542,4.573,True,250007,4546930,,677656,58,,2.7105481046530695
case_043,1,1,5,ablation,no_localsearch,0.208,4.336,True,250007,4546930,,677656,58,,2.7105481046530695
case_043,1,1,5,ablation,no_cache_aware,0.762,4.582,True,250007,4546930,,677656,58,,2.7105481046530695
case_043,1,1,5,ablation,no_level,0.744,5.366,True,333587,6081244,,677656,355,,2.031422087791191
case_043,2,2,4,ablation,full,0.622,3.198,True,248309,3888126,,677656,49,,2.7290835209356086
case_043,2,2,4,ablation,no_comm,0.355,2.461,True,375553,1980390,,677656,12,,1.804421746065136
case_043,2,2,4,ablation,no_balance,0.17,3.332,True,231358,4322580,,677656,52,,2.929036385169305
case_043,2,2,4,ablation,no_sync,0.47,2.788,True,248309,3888126,,677656,49,,2.7290835209356086
case_043,2,2,4,ablation,no_localsearch,0.188,3.203,True,248309,3888126,,677656,49,,2.7290835209356086
case_043,2,2,4,ablation,no_cache_aware,0.55,2.651,True,248309,3888126,,677656,49,,2.7290835209356086
case_043,2,2,4,ablation,no_level,0.568,3.33,True,269903,3874168,,677656,355,,2.510739043285921
case_043,2,2,5,ablation,full,0.684,2.714,True,228973,4684850,,677656,58,,2.9595454485900086
case_043,2,2,5,ablation,no_comm,0.464,2.484,True,444361,2730310,,677656,20,,1.5250123210632796
case_043,2,2,5,ablation,no_balance,0.167,3.373,True,206601,5300576,,677656,65,,3.2800228459687997
case_043,2,2,5,ablation,no_sync,0.583,2.739,True,228973,4684850,,677656,58,,2.9595454485900086
case_043,2,2,5,ablation,no_localsearch,0.191,3.175,True,228973,4684850,,677656,58,,2.9595454485900086
case_043,2,2,5,ablation,no_cache_aware,0.69,2.766,True,228973,4684850,,677656,58,,2.9595454485900086
case_043,2,2,5,ablation,no_level,0.653,3.136,True,279165,4683982,,677656,355,,2.427438969784894
case_044,1,1,2,ablation,full,0.032,0.354,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,1,1,2,ablation,no_comm,0.023,0.318,True,136620,5476832,,154407,4,,1.1301932367149758
case_044,1,1,2,ablation,no_balance,0.015,0.349,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,1,1,2,ablation,no_sync,0.031,0.355,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,1,1,2,ablation,no_localsearch,0.018,0.839,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,1,1,2,ablation,no_cache_aware,0.033,0.373,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,1,1,2,ablation,no_level,0.029,0.255,True,181628,9304000,,154407,11,,0.8501277336093553
case_043,3,3,2,ablation,full,0.871,2.947,True,587562,1718790,0.3025161630204359,677656,12,,1.153335307593071
case_043,3,3,2,ablation,no_comm,0.173,2.97,True,543027,1175818,0.28076073644607435,677656,5,,1.2479232156043807
case_043,3,3,2,ablation,no_balance,0.172,2.985,True,456530,1888364,0.3176294963927364,677656,26,,1.4843624734409568
case_043,3,3,2,ablation,no_sync,0.25,3.408,True,587562,1718790,0.3025161630204359,677656,12,,1.153335307593071
case_043,3,3,2,ablation,no_localsearch,0.189,3.002,True,587562,1718790,0.3025161630204359,677656,12,,1.153335307593071
case_043,3,3,2,ablation,no_cache_aware,0.305,3.342,True,587562,1718790,0.3025161630204359,677656,12,,1.153335307593071
case_043,3,3,2,ablation,no_level,0.318,2.947,True,426152,1626908,0.30855583095882794,677656,355,,1.5901743978674276
case_044,1,1,3,ablation,full,0.044,0.31,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,1,1,3,ablation,no_comm,0.095,0.361,True,131841,4682048,,154407,3,,1.1711607163173823
case_044,1,1,3,ablation,no_balance,0.015,0.332,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,1,1,3,ablation,no_sync,0.045,0.323,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,1,1,3,ablation,no_localsearch,0.019,0.311,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,1,1,3,ablation,no_cache_aware,0.042,0.759,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,1,1,3,ablation,no_level,0.04,0.261,True,177511,9304000,,154407,11,,0.8698446856814507
case_043,3,3,3,ablation,full,0.436,2.594,True,308081,2953824,0.4298223552321456,677656,38,,2.1996033510667647
case_043,3,3,3,ablation,no_comm,0.593,2.36,True,297475,1689186,0.3587524219284249,677656,8,,2.2780267249348687
case_043,3,3,3,ablation,no_balance,0.158,3.02,True,315494,3101896,0.45953475637862456,677656,38,,2.147920404191522
case_043,3,3,3,ablation,no_sync,0.709,2.562,True,308081,2953824,0.4298223552321456,677656,38,,2.1996033510667647
case_043,3,3,3,ablation,no_localsearch,0.189,2.986,True,308081,2953824,0.4298223552321456,677656,38,,2.1996033510667647
case_043,3,3,3,ablation,no_cache_aware,0.442,2.953,True,308081,2953824,0.4298223552321456,677656,38,,2.1996033510667647
case_043,3,3,3,ablation,no_level,0.397,3.056,True,335062,2935380,0.41197324395892604,677656,355,,2.0224794217189657
case_044,1,1,4,ablation,full,0.272,0.291,True,152705,7230240,,154407,34,,1.0111456730296977
case_044,1,1,4,ablation,no_comm,0.068,0.355,True,135907,5480160,,154407,4,,1.1361224955300315
case_044,1,1,4,ablation,no_balance,0.024,0.326,True,100064,3267104,,154407,100,,1.5430824272465622
case_044,1,1,4,ablation,no_sync,0.14,0.308,True,168994,8351648,,154407,39,,0.9136833260352438
case_044,1,1,4,ablation,no_localsearch,0.028,0.338,True,135061,4976736,,154407,77,,1.1432389809049244
case_044,1,1,4,ablation,no_cache_aware,0.257,0.282,True,152705,7230240,,154407,34,,1.0111456730296977
case_044,1,1,4,ablation,no_level,0.261,1.04,True,244134,9779904,,154407,275,,0.6324682346580157
case_044,2,2,2,ablation,full,0.033,0.225,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,2,2,2,ablation,no_comm,0.026,0.21,True,123146,4562016,,154407,4,,1.2538531499196077
case_044,2,2,2,ablation,no_balance,0.013,0.216,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,2,2,2,ablation,no_sync,0.03,0.212,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,2,2,2,ablation,no_localsearch,0.023,0.21,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,2,2,2,ablation,no_cache_aware,0.03,0.69,True,131105,4672992,,154407,2,,1.1777354029213225
case_044,2,2,2,ablation,no_level,0.027,0.201,True,131105,4672992,,154407,11,,1.1777354029213225
case_044,2,2,3,ablation,full,0.041,0.213,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,2,2,3,ablation,no_comm,0.098,0.203,True,131671,4681184,,154407,3,,1.172672798110442
case_044,2,2,3,ablation,no_balance,0.014,0.581,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,2,2,3,ablation,no_sync,0.043,0.202,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,2,2,3,ablation,no_localsearch,0.017,0.196,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,2,2,3,ablation,no_cache_aware,0.041,0.196,True,123553,5161216,,154407,3,,1.2497227910289512
case_044,2,2,3,ablation,no_level,0.04,0.197,True,123553,5161216,,154407,11,,1.2497227910289512
case_044,1,1,5,ablation,full,0.261,0.303,True,159204,7422560,,154407,49,,0.969868847516394
case_044,1,1,5,ablation,no_comm,0.237,0.807,True,149419,5713152,,154407,5,,1.0333826354078128
case_044,1,1,5,ablation,no_balance,0.025,0.382,True,116647,4197504,,154407,125,,1.3237117114027794
case_044,1,1,5,ablation,no_sync,0.163,0.323,True,169112,7972192,,154407,50,,0.9130457921377548
case_044,1,1,5,ablation,no_localsearch,0.025,0.363,True,144170,6007808,,154407,89,,1.0710064507179025
case_044,1,1,5,ablation,no_cache_aware,0.281,0.329,True,159204,7422560,,154407,49,,0.969868847516394
case_044,1,1,5,ablation,no_level,0.263,0.548,True,218790,9779904,,154407,275,,0.7057315233785822
case_044,2,2,4,ablation,full,0.254,0.228,True,91520,3811616,,154407,38,,1.687139423076923
case_044,2,2,4,ablation,no_comm,0.068,0.219,True,123023,4646208,,154407,4,,1.2551067686530162
case_044,2,2,4,ablation,no_balance,0.023,0.304,True,76032,3263776,,154407,100,,2.0308159722222223
case_044,2,2,4,ablation,no_sync,0.14,0.23,True,85040,3662624,,154407,39,,1.8156984948259642
case_044,2,2,4,ablation,no_localsearch,0.028,0.279,True,79716,3118880,,154407,77,,1.9369637212102966
case_044,2,2,4,ablation,no_cache_aware,0.28,0.239,True,91520,3811616,,154407,38,,1.687139423076923
case_044,2,2,4,ablation,no_level,0.265,0.732,True,116353,3366048,,154407,275,,1.3270564575043187
case_044,3,3,2,ablation,full,0.029,0.225,True,85335,4672992,0.6652408850463568,154407,2,,1.809421690982598
case_044,3,3,2,ablation,no_comm,0.022,0.544,True,83475,4562016,0.6543786313938731,154407,4,,1.8497394429469902
case_044,3,3,2,ablation,no_balance,0.014,0.22,True,85335,4672992,0.6652408850463568,154407,2,,1.809421690982598
case_044,3,3,2,ablation,no_sync,0.03,0.215,True,85335,4672992,0.6652408850463568,154407,2,,1.809421690982598
case_044,3,3,2,ablation,no_localsearch,0.018,0.209,True,85335,4672992,0.6652408850463568,154407,2,,1.809421690982598
case_044,3,3,2,ablation,no_cache_aware,0.029,0.218,True,85335,4672992,0.6652408850463568,154407,2,,1.809421690982598
case_044,3,3,2,ablation,no_level,0.029,0.627,True,85335,4672992,0.6652408850463568,154407,11,,1.809421690982598
case_044,2,2,5,ablation,full,0.272,0.249,True,104254,4366624,,154407,49,,1.4810654747060066
case_044,2,2,5,ablation,no_comm,0.251,0.206,True,145375,5194880,,154407,5,,1.0621289767841788
case_044,2,2,5,ablation,no_balance,0.021,0.266,True,90540,4155264,,154407,125,,1.705400927766733
case_044,2,2,5,ablation,no_sync,0.156,0.242,True,107377,4499488,,154407,50,,1.4379895135829832
case_044,2,2,5,ablation,no_localsearch,0.027,0.287,True,98268,4324480,,154407,89,,1.5712846501404323
case_044,2,2,5,ablation,no_cache_aware,0.27,0.235,True,104254,4366624,,154407,49,,1.4810654747060066
case_044,2,2,5,ablation,no_level,0.743,0.226,True,120369,4493472,,154407,275,,1.2827804501158937
case_043,3,3,4,ablation,full,0.615,3.294,True,246249,3888126,0.48395276807186954,677656,49,,2.751913713355181
case_043,3,3,4,ablation,no_comm,0.35,2.319,True,375533,1980390,0.37201041819457603,677656,12,,1.8045178453025432
case_043,3,3,4,ablation,no_balance,0.153,3.346,True,225931,4322580,0.5262160495858322,677656,52,,2.9993936201760714
case_043,3,3,4,ablation,no_sync,0.433,2.707,True,246249,3888126,0.48395276807186954,677656,49,,2.751913713355181
case_043,3,3,4,ablation,no_localsearch,0.194,3.129,True,246249,3888126,0.48395276807186954,677656,49,,2.751913713355181
case_043,3,3,4,ablation,no_cache_aware,0.561,2.625,True,246249,3888126,0.48395276807186954,677656,49,,2.751913713355181
case_043,3,3,4,ablation,no_level,0.939,2.711,True,267225,3874168,0.4376968991787277,677656,355,,2.535900458415193
case_044,3,3,3,ablation,full,0.045,0.205,True,83153,5161216,0.53980017480779,154407,3,,1.8569023366565247
case_044,3,3,3,ablation,no_comm,0.035,0.214,True,87674,4776768,0.5020079193462327,154407,6,,1.7611492574765608
case_044,3,3,3,ablation,no_balance,0.015,0.226,True,83153,5161216,0.53980017480779,154407,3,,1.8569023366565247
case_044,3,3,3,ablation,no_sync,0.046,0.226,True,83153,5161216,0.53980017480779,154407,3,,1.8569023366565247
case_044,3,3,3,ablation,no_localsearch,0.018,0.643,True,83153,5161216,0.53980017480779,154407,3,,1.8569023366565247
case_044,3,3,3,ablation,no_cache_aware,0.044,0.213,True,83153,5161216,0.53980017480779,154407,3,,1.8569023366565247
case_044,3,3,3,ablation,no_level,0.041,0.216,True,83153,5161216,0.53980017480779,154407,11,,1.8569023366565247
case_043,3,3,5,ablation,full,0.753,2.624,True,224268,4684850,0.5642279525971752,677656,58,,3.0216348297572546
case_043,3,3,5,ablation,no_comm,0.788,2.237,True,444352,2730310,0.41314701023297523,677656,20,,1.5250432089874695
case_043,3,3,5,ablation,no_balance,0.481,2.726,True,191454,5300576,0.5977880234429158,677656,65,,3.5395238542939818
case_043,3,3,5,ablation,no_sync,0.846,2.565,True,224268,4684850,0.5642279525971752,677656,58,,3.0216348297572546
case_043,3,3,5,ablation,no_localsearch,0.179,2.855,True,224268,4684850,0.5642279525971752,677656,58,,3.0216348297572546
case_043,3,3,5,ablation,no_cache_aware,0.694,2.845,True,224268,4684850,0.5642279525971752,677656,58,,3.0216348297572546
case_043,3,3,5,ablation,no_level,0.675,2.914,True,268867,4683982,0.5403395480323688,677656,355,,2.520413438614631
case_044,3,3,4,ablation,full,0.262,0.248,True,64695,3671776,0.4837793941105854,154407,39,,2.386691398098771
case_044,3,3,4,ablation,no_comm,0.054,0.24,True,79028,5205344,0.46021425507652713,154407,8,,1.953826491876297
case_044,3,3,4,ablation,no_balance,0.022,0.301,True,74657,3263776,0.06129208605331704,154407,100,,2.0682186533077944
case_044,3,3,4,ablation,no_sync,0.147,0.245,True,49970,3369504,0.7546612096407458,154407,43,,3.0899939963978387
case_044,3,3,4,ablation,no_localsearch,0.026,0.281,True,58400,3118880,0.4297738818607431,154407,77,,2.643955479452055
case_044,3,3,4,ablation,no_cache_aware,0.268,0.23,True,55023,3811616,0.6196631360559074,154407,38,,2.806226487105392
case_044,3,3,4,ablation,no_level,0.265,0.669,True,82333,4357472,0.8036346702939843,154407,275,,1.8753962566650066
case_044,3,3,5,ablation,full,0.275,0.248,True,57915,5121312,0.6870229415663552,154407,43,,2.6660968660968662
case_044,3,3,5,ablation,no_comm,0.071,0.247,True,65932,6085728,0.6575136699608907,154407,12,,2.341912879936905
case_044,3,3,5,ablation,no_balance,0.02,0.275,True,90358,4155264,0.008890778842694057,154407,125,,1.7088359636114123
case_044,3,3,5,ablation,no_sync,0.152,0.247,True,60620,4922144,0.706418724870764,154407,43,,2.5471296601781592
case_044,3,3,5,ablation,no_localsearch,0.027,0.284,True,53976,4324480,0.6585389000310011,154407,89,,2.8606602934637615
case_044,3,3,5,ablation,no_cache_aware,0.265,0.616,True,56763,4366624,0.6771384155895025,154407,49,,2.7202050631573385
case_044,3,3,5,ablation,no_level,0.298,0.249,True,80552,4951072,0.7110016059132807,154407,275,,1.9168611580097328
case_045,1,1,2,ablation,full,0.029,0.354,True,63059,0,,125614,2,,1.99200748505368
case_045,1,1,2,ablation,no_comm,0.024,0.372,True,66891,131072,,125614,4,,1.8778908971311536
case_045,1,1,2,ablation,no_balance,0.012,0.381,True,63059,0,,125614,2,,1.99200748505368
case_045,1,1,2,ablation,no_sync,0.03,0.352,True,63059,0,,125614,2,,1.99200748505368
case_045,1,1,2,ablation,no_localsearch,0.018,0.383,True,63059,0,,125614,2,,1.99200748505368
case_045,1,1,2,ablation,no_cache_aware,0.028,0.816,True,63059,0,,125614,2,,1.99200748505368
case_045,1,1,2,ablation,no_level,0.03,0.25,True,74059,0,,125614,68,,1.696134163302232
case_045,1,1,5,ablation,full,0.066,0.248,True,26164,0,,125614,5,,4.801024308209754
case_045,1,1,5,ablation,no_comm,0.065,0.274,True,29631,311296,,125614,10,,4.239276433464952
case_045,1,1,5,ablation,no_balance,0.011,0.551,True,26399,0,,125614,5,,4.758286298723436
case_045,1,1,5,ablation,no_sync,0.07,0.249,True,26164,0,,125614,5,,4.801024308209754
case_045,1,1,5,ablation,no_localsearch,0.02,0.271,True,26164,0,,125614,5,,4.801024308209754
case_045,1,1,5,ablation,no_cache_aware,0.072,0.26,True,26164,0,,125614,5,,4.801024308209754
case_045,1,1,5,ablation,no_level,0.07,0.246,True,35702,0,,125614,68,,3.518402330401658
case_045,1,1,4,ablation,full,0.057,0.269,True,31878,0,,125614,4,,3.940460505677897
case_045,1,1,4,ablation,no_comm,0.05,0.272,True,34775,270336,,125614,8,,3.6121926671459383
case_045,1,1,4,ablation,no_balance,0.012,0.272,True,32037,0,,125614,4,,3.92090395480226
case_045,1,1,4,ablation,no_sync,0.052,0.281,True,31878,0,,125614,4,,3.940460505677897
case_045,1,1,4,ablation,no_localsearch,0.017,0.292,True,31878,0,,125614,4,,3.940460505677897
case_045,1,1,4,ablation,no_cache_aware,0.057,0.279,True,31878,0,,125614,4,,3.940460505677897
case_045,1,1,4,ablation,no_level,0.052,0.675,True,39778,0,,125614,68,,3.1578762129820506
case_045,1,1,3,ablation,full,0.045,0.308,True,42601,0,,125614,3,,2.94861622966597
case_045,1,1,3,ablation,no_comm,0.04,0.308,True,45328,184320,,125614,6,,2.7712230850688315
case_045,1,1,3,ablation,no_balance,0.012,0.316,True,42836,0,,125614,3,,2.932440003735176
case_045,1,1,3,ablation,no_sync,0.042,0.742,True,42601,0,,125614,3,,2.94861622966597
case_045,1,1,3,ablation,no_localsearch,0.017,0.307,True,42601,0,,125614,3,,2.94861622966597
case_045,1,1,3,ablation,no_cache_aware,0.042,0.308,True,42601,0,,125614,3,,2.94861622966597
case_045,1,1,3,ablation,no_level,0.041,0.254,True,53539,0,,125614,68,,2.3462149087581015
case_025,1,1,2,ablation,full,0.583,148.674,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,1,1,2,ablation,no_comm,0.491,165.137,True,2433674,92160,,4863026,4,,1.9982240842446441
case_025,1,1,2,ablation,no_balance,0.418,154.286,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,1,1,2,ablation,no_sync,0.345,163.631,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,1,1,2,ablation,no_localsearch,0.438,146.284,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,1,1,2,ablation,no_cache_aware,0.414,172.184,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,1,1,2,ablation,no_level,0.392,77.141,True,3161776,73681920,,4863026,2666,,1.5380678454134638
case_045,2,2,4,ablation,full,0.053,0.176,True,31878,0,,125614,4,,3.940460505677897
case_045,2,2,4,ablation,no_comm,0.049,0.19,True,34416,270336,,125614,8,,3.649872152487215
case_045,2,2,4,ablation,no_balance,0.012,0.176,True,32037,0,,125614,4,,3.92090395480226
case_045,2,2,4,ablation,no_sync,0.051,0.183,True,31878,0,,125614,4,,3.940460505677897
case_045,2,2,4,ablation,no_localsearch,0.017,0.183,True,31878,0,,125614,4,,3.940460505677897
case_045,2,2,4,ablation,no_cache_aware,0.053,0.195,True,31878,0,,125614,4,,3.940460505677897
case_045,2,2,4,ablation,no_level,0.054,0.198,True,31878,0,,125614,68,,3.940460505677897
case_045,2,2,3,ablation,full,0.045,0.188,True,42601,0,,125614,3,,2.94861622966597
case_045,2,2,3,ablation,no_comm,0.037,0.202,True,44879,184320,,125614,6,,2.7989482831613897
case_045,2,2,3,ablation,no_balance,0.012,0.189,True,42836,0,,125614,3,,2.932440003735176
case_045,2,2,3,ablation,no_sync,0.04,0.178,True,42601,0,,125614,3,,2.94861622966597
case_045,2,2,3,ablation,no_localsearch,0.016,0.196,True,42601,0,,125614,3,,2.94861622966597
case_045,2,2,3,ablation,no_cache_aware,0.042,0.547,True,42601,0,,125614,3,,2.94861622966597
case_045,2,2,3,ablation,no_level,0.039,0.194,True,42601,0,,125614,68,,2.94861622966597
case_045,2,2,2,ablation,full,0.031,0.196,True,63059,0,,125614,2,,1.99200748505368
case_045,2,2,2,ablation,no_comm,0.025,0.206,True,65429,131072,,125614,4,,1.9198520533708294
case_045,2,2,2,ablation,no_balance,0.012,0.2,True,63059,0,,125614,2,,1.99200748505368
case_045,2,2,2,ablation,no_sync,0.031,0.197,True,63059,0,,125614,2,,1.99200748505368
case_045,2,2,2,ablation,no_localsearch,0.017,0.206,True,63059,0,,125614,2,,1.99200748505368
case_045,2,2,2,ablation,no_cache_aware,0.029,0.205,True,63059,0,,125614,2,,1.99200748505368
case_045,2,2,2,ablation,no_level,0.03,0.64,True,63059,0,,125614,68,,1.99200748505368
case_045,2,2,5,ablation,full,0.075,0.182,True,26164,0,,125614,5,,4.801024308209754
case_045,2,2,5,ablation,no_comm,0.062,0.203,True,29366,311296,,125614,10,,4.277531839542328
case_045,2,2,5,ablation,no_balance,0.012,0.501,True,26399,0,,125614,5,,4.758286298723436
case_045,2,2,5,ablation,no_sync,0.065,0.181,True,26164,0,,125614,5,,4.801024308209754
case_045,2,2,5,ablation,no_localsearch,0.018,0.179,True,26164,0,,125614,5,,4.801024308209754
case_045,2,2,5,ablation,no_cache_aware,0.068,0.182,True,26164,0,,125614,5,,4.801024308209754
case_045,2,2,5,ablation,no_level,0.065,0.179,True,26164,0,,125614,68,,4.801024308209754
case_045,3,3,2,ablation,full,0.029,0.193,True,63059,0,0.0,125614,2,,1.99200748505368
case_045,3,3,2,ablation,no_comm,0.026,0.194,True,65429,131072,0.046511627906976744,125614,4,,1.9198520533708294
case_045,3,3,2,ablation,no_balance,0.012,0.198,True,63059,0,0.0,125614,2,,1.99200748505368
case_045,3,3,2,ablation,no_sync,0.028,0.207,True,63059,0,0.0,125614,2,,1.99200748505368
case_045,3,3,2,ablation,no_localsearch,0.018,0.217,True,63059,0,0.0,125614,2,,1.99200748505368
case_045,3,3,2,ablation,no_cache_aware,0.033,0.213,True,63059,0,0.0,125614,2,,1.99200748505368
case_045,3,3,2,ablation,no_level,0.028,0.652,True,63059,0,0.0,125614,68,,1.99200748505368
case_045,3,3,4,ablation,full,0.056,0.19,True,31878,0,0.0,125614,4,,3.940460505677897
case_045,3,3,4,ablation,no_comm,0.051,0.21,True,34126,270336,0.09433962264150944,125614,8,,3.680888472132685
case_045,3,3,4,ablation,no_balance,0.012,0.188,True,32037,0,0.0,125614,4,,3.92090395480226
case_045,3,3,4,ablation,no_sync,0.053,0.201,True,31878,0,0.0,125614,4,,3.940460505677897
case_045,3,3,4,ablation,no_localsearch,0.019,0.193,True,31878,0,0.0,125614,4,,3.940460505677897
case_045,3,3,4,ablation,no_cache_aware,0.057,0.33,True,31878,0,0.0,125614,4,,3.940460505677897
case_045,3,3,4,ablation,no_level,0.054,0.185,True,31878,0,0.0,125614,68,,3.940460505677897
case_045,3,3,3,ablation,full,0.042,0.193,True,42601,0,0.0,125614,3,,2.94861622966597
case_045,3,3,3,ablation,no_comm,0.038,0.201,True,44879,184320,0.07446808510638298,125614,6,,2.7989482831613897
case_045,3,3,3,ablation,no_balance,0.012,0.197,True,42836,0,0.0,125614,3,,2.932440003735176
case_045,3,3,3,ablation,no_sync,0.042,0.191,True,42601,0,0.0,125614,3,,2.94861622966597
case_045,3,3,3,ablation,no_localsearch,0.017,0.608,True,42601,0,0.0,125614,3,,2.94861622966597
case_045,3,3,3,ablation,no_cache_aware,0.044,0.19,True,42601,0,0.0,125614,3,,2.94861622966597
case_045,3,3,3,ablation,no_level,0.04,0.191,True,42601,0,0.0,125614,68,,2.94861622966597
case_046,1,1,2,ablation,full,0.024,0.24,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,1,1,2,ablation,no_comm,0.018,0.225,True,173206,4543712,,276455,4,,1.5961052157546505
case_046,1,1,2,ablation,no_balance,0.013,0.233,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,1,1,2,ablation,no_sync,0.023,0.229,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,1,1,2,ablation,no_localsearch,0.014,0.228,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,1,1,2,ablation,no_cache_aware,0.023,0.223,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,1,1,2,ablation,no_level,0.021,0.181,True,158876,6512800,,276455,8,,1.7400677257735593
case_046,1,1,3,ablation,full,0.064,0.205,True,177453,3015040,,276455,46,,1.5579054735620137
case_046,1,1,3,ablation,no_comm,0.028,0.235,True,152217,4984128,,276455,6,,1.8161900444759784
case_046,1,1,3,ablation,no_balance,0.016,0.2,True,219245,3022592,,276455,38,,1.2609409564642295
case_046,1,1,3,ablation,no_sync,0.039,0.201,True,177453,3015040,,276455,46,,1.5579054735620137
case_046,1,1,3,ablation,no_localsearch,0.018,0.202,True,177453,3015040,,276455,46,,1.5579054735620137
case_046,1,1,3,ablation,no_cache_aware,0.058,0.211,True,177453,3015040,,276455,46,,1.5579054735620137
case_046,1,1,3,ablation,no_level,0.057,0.36,True,395845,7897248,,276455,200,,0.6983920473922874
case_045,3,3,5,ablation,full,0.07,0.196,True,26164,0,0.0,125614,5,,4.801024308209754
case_045,3,3,5,ablation,no_comm,0.063,0.616,True,28908,311296,0.10714285714285714,125614,10,,4.345302338453023
case_045,3,3,5,ablation,no_balance,0.012,0.184,True,26399,0,0.0,125614,5,,4.758286298723436
case_045,3,3,5,ablation,no_sync,0.064,0.192,True,26164,0,0.0,125614,5,,4.801024308209754
case_045,3,3,5,ablation,no_localsearch,0.017,0.178,True,26164,0,0.0,125614,5,,4.801024308209754
case_045,3,3,5,ablation,no_cache_aware,0.065,0.182,True,26164,0,0.0,125614,5,,4.801024308209754
case_045,3,3,5,ablation,no_level,0.065,0.207,True,26164,0,0.0,125614,68,,4.801024308209754
case_046,2,2,2,ablation,full,0.024,0.147,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,2,2,2,ablation,no_comm,0.016,0.283,True,160396,3569088,,276455,4,,1.7235778947105913
case_046,2,2,2,ablation,no_balance,0.011,0.152,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,2,2,2,ablation,no_sync,0.023,0.153,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,2,2,2,ablation,no_localsearch,0.014,0.148,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,2,2,2,ablation,no_cache_aware,0.024,0.339,True,166578,3521632,,276455,2,,1.6596129140702853
case_046,2,2,2,ablation,no_level,0.025,0.154,True,166578,3521632,,276455,8,,1.6596129140702853
case_046,2,2,3,ablation,full,0.057,0.181,True,105663,2064576,,276455,46,,2.616384164750196
case_046,2,2,3,ablation,no_comm,0.026,0.16,True,132126,3848000,,276455,6,,2.0923588090156366
case_046,2,2,3,ablation,no_balance,0.015,0.207,True,150500,2985728,,276455,38,,1.8369102990033224
case_046,2,2,3,ablation,no_sync,0.039,0.191,True,105663,2064576,,276455,46,,2.616384164750196
case_046,2,2,3,ablation,no_localsearch,0.02,0.652,True,105663,2064576,,276455,46,,2.616384164750196
case_046,2,2,3,ablation,no_cache_aware,0.058,0.196,True,105663,2064576,,276455,46,,2.616384164750196
case_046,2,2,3,ablation,no_level,0.06,0.19,True,257150,2277952,,276455,200,,1.0750729146412599
case_046,1,1,4,ablation,full,0.182,0.203,True,179047,5648608,,276455,23,,1.544035923528459
case_046,1,1,4,ablation,no_comm,0.09,0.232,True,151195,5512192,,276455,8,,1.8284665498197692
case_046,1,1,4,ablation,no_balance,0.015,0.217,True,163954,4171552,,276455,74,,1.6861741708040061
case_046,1,1,4,ablation,no_sync,0.108,0.205,True,172728,4980000,,276455,29,,1.6005222083275439
